Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2013-03-31,1,29420,18488,1952,23198,0.68,-0.020802130138126144,0.08906691800188501,-1.4615748403877986,-0.3015595833082435,-1.4594594594594597,2013
2012-12-31,4,30045,16976,-4229,33214,-1.48,0.03578446581859551,-0.05772646536412078,-3.6547394852479598,0.41191974154055433,-3.642857142857143,2012
2012-09-30,3,29007,18016,1593,23524,0.56,0.015935836368730735,0.020389669234254643,-0.12712328767123288,0.027204052224793676,-0.12499999999999993,2012
2012-06-30,2,28552,17656,1825,22901,0.64,0.010976559733729905,0.043313833244696565,0.08244365361803084,-0.006334880895561244,0.08474576271186449,2012
2012-03-31,1,28242,16923,1686,23047,0.59,-0.006822337881558588,0.03529915575676006,-1.833415719228868,-0.22001489102477326,-1.8194444444444446,2012
2011-12-31,4,28436,16346,-2023,29548,-0.72,0.018736789309640667,-0.010233121404783531,-2.467005076142132,0.27000773661136424,-2.4693877551020407,2011
2011-09-30,3,27913,16515,1379,23266,0.49,0.013691167925624637,0.008364879716693125,-0.14294592914853946,0.02746864511570394,-0.1403508771929824,2011
2011-06-30,2,27536,16378,1609,22644,0.57,0.02022971470915154,0.03914726222955396,0.11813759555246699,0.004747748147490793,0.1176470588235293,2011
2011-03-31,1,26990,15761,1439,22537,0.51,0.02254214813411631,-0.0015204307887234716,-0.45471769609700646,0.12775220176140914,-0.4516129032258065,2011
2010-12-31,4,26395,15785,2639,19984,0.93,-0.003360519558979006,-0.0017706949977866313,3.0045523520485586,-0.13492922384312367,3.0434782608695654,2010
2010-09-30,3,26484,15813,659,23101,0.23,-0.010794457102304561,0.08628151404822422,-1.5528523489932886,-0.12373402116602815,-1.5476190476190477,2010
2010-06-30,2,26773,14557,-1192,26363,-0.42,-0.005201947014453982,-0.10479060328393087,-3.690744920993228,0.17314880740477037,-3.6249999999999996,2010
2010-03-31,1,26913,16261,443,22472,0.16,-0.006570447750175335,0.1373714765335385,-0.24915254237288137,-0.07182685556152162,-0.23809523809523805,2010
2009-12-31,4,27091,14297,590,24211,0.21,-0.0063818081789840456,-0.12121212121212122,-0.49829931972789115,0.04003608402422784,-0.4878048780487805,2009
2009-09-30,3,27265,16269,1176,23279,0.41,0.01504039313502848,-0.006776556776556777,-0.20701281186783546,0.03724992202468476,-0.21153846153846162,2009
2009-06-30,2,26861,16380,1483,22443,0.52,0.01015381143996089,0.005957133206411595,-0.09848024316109423,0.024934922592135908,-0.10344827586206887,2009
2009-03-31,1,26591,16283,1645,21897,0.58,0.0,0.0,0.0,0.0,0.0,2009
