Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2021-12-31,4,26676,10947,3046,22582,2.44,0.23723389453179353,0.19783346099135574,0.5709128416709645,0.20998767615067246,0.5741935483870967,2021
2021-09-30,3,21561,9139,1939,18663,1.55,0.049861226079758486,-0.003706530033794833,0.005705394190871369,0.03746734115292679,0.006493506493506499,2021
2021-06-30,2,20537,9173,1928,17989,1.54,0.00034096444227959085,0.10040786948176583,1.018848167539267,-0.09847649594066353,1.0263157894736843,2021
2021-03-31,1,20530,8336,955,19954,0.76,-0.20693784525051184,-0.23941605839416058,-0.7324929971988795,-0.1107050539263749,-0.7342657342657342,2021
2020-12-31,4,25887,10960,3570,22438,2.86,0.3030150500830523,0.2051902353199912,-0.1738023605646841,0.3292654028436019,-0.17341040462427748,2020
2020-09-30,3,19867,9094,4321,16880,3.46,0.08497624378788707,0.06724562844736533,0.9921622867680959,0.04281213319330327,0.9885057471264368,2020
2020-06-30,2,18311,8521,2169,16187,1.74,0.1395233057439791,0.4850121993726037,18.194690265486727,0.027941830189877438,18.333333333333332,2020
2020-03-31,1,16069,5738,113,15747,0.09,-0.2908962534751335,-0.4071089067989254,-0.9464962121212122,-0.20869346733668342,-0.9464285714285714,2020
2019-12-31,4,22661,9678,2112,19900,1.68,0.14814814814814814,0.0780884482566559,0.20892959358900973,0.16082365980283497,0.21739130434782614,2019
2019-09-30,3,19737,8977,1747,17143,1.38,0.12628395343528875,0.14080569322658534,0.2622832369942196,0.11152175322570188,0.2660550458715594,2019
2019-06-30,2,17524,7869,1384,15423,1.09,-0.07753855871979787,-0.010686447070656274,0.7563451776649747,-0.1550892954968774,0.7580645161290324,2019
2019-03-31,1,18997,7954,788,18254,0.62,-0.11129303892215568,0.08929060531361271,-0.7936092194866422,0.012929360190888408,-0.7891156462585034,2019
2018-12-31,4,21376,7302,3818,18021,2.94,0.08811402392466276,-0.15486111111111112,1.4521515735388568,0.030419120590085197,1.45,2018
2018-09-30,3,19645,8640,1557,17489,1.2,0.09302843153619318,0.11656758852416645,-0.2525204032645223,0.08096915754991038,-0.2546583850931678,2018
2018-06-30,2,17973,7738,2083,16179,1.61,0.008246381689666779,0.17402518585950538,-18.07377049180328,-0.08032060027285129,-17.1,2018
2018-03-31,1,17826,6591,-122,17592,-0.1,-0.25050454086781027,-0.304233083500475,-1.04633497911128,-0.1485407289095397,-1.0490196078431373,2018
2017-12-31,4,23784,9473,2633,20661,2.04,0.2812584172816894,0.27137297007113137,1.2351443123938879,0.23533632286995515,1.2417582417582416,2017
2017-09-30,3,18563,7451,1178,16725,0.91,0.11002810500508282,0.11425153282488411,0.6181318681318682,0.09278013721006208,0.6249999999999999,2017
2017-06-30,2,16723,6687,728,15305,0.56,-0.052950504020840415,0.014411407766990292,1.8,-0.08724952290076336,1.8,2017
2017-03-31,1,17658,6592,260,16768,0.2,-0.14563576543448808,-0.15269922879177378,0.5384615384615384,-0.15619967793880837,0.5384615384615385,2017
2016-12-31,4,20668,7780,169,19872,0.13,0.235976557828011,0.22848570977419863,2.5208333333333335,0.2214641342430389,2.25,2016
2016-09-30,3,16722,6333,48,16269,0.04,0.06767973438896692,0.09152016546018614,-0.7658536585365854,0.07627679280232866,-0.75,2016
2016-06-30,2,15662,5802,205,15116,0.16,0.03195624958819266,0.08387819914066878,-1.2808219178082192,-0.05216955104088287,-1.2622950819672132,2016
2016-03-31,1,15177,5353,-730,15948,-0.61,-0.29432277863021344,-0.3291139240506329,-1.7292707292707292,-0.19543941075572596,-1.7820512820512822,2016
2015-12-31,4,21507,7979,1001,19822,0.78,0.36353261903252393,0.44103305038829693,2.575,0.3179521276595745,2.545454545454546,2015
