Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-09-30,3,21614,12274,4527,14008,3.55,-0.017053981536222656,-0.026799873136695213,-0.12011661807580175,-0.00877441268044155,-0.10353535353535358,2022
2022-06-30,2,21989,12612,5145,14132,3.96,0.13985796485407703,0.011306230454654799,-0.10661573189789894,0.2741862771616626,-0.09794988610478354,2022
2022-03-31,1,19291,12471,5759,11091,4.39,0.20848211489068472,0.33708587970408493,1.192234488009136,-0.02650750460809269,1.2060301507537685,2022
2021-12-31,4,15963,9327,2627,11393,1.99,0.37422520661157027,0.26519262072707545,0.10424548129466163,0.4674137042761463,0.11797752808988762,2021
2021-09-30,3,11616,7372,2379,7764,1.78,0.13759670943100577,0.03018446059250978,0.13773314203730272,0.13541971336648143,0.14838709677419354,2021
2021-06-30,2,10211,7156,2091,6838,1.55,-0.032957666445686144,0.19425901201602136,1.129327902240326,-0.19910986179433124,1.0666666666666667,2021
2021-03-31,1,10559,5992,982,8538,0.75,0.7455777814514796,1.346123727486296,-2.272020725388601,0.2446064139941691,-2.0273972602739727,2021
2020-12-31,4,6049,2554,-772,6860,-0.73,0.3810502283105023,0.057119205298013245,0.7155555555555555,0.48004314994606256,0.7380952380952381,2020
2020-09-30,3,4380,2416,-450,4635,-0.42,0.09063745019920319,-0.13373969164575117,-2.730769230769231,0.24596774193548387,-2.7499999999999996,2020
2020-06-30,2,4016,2789,260,3720,0.24,-0.16524631053834962,0.4215086646279307,-1.1495112133410006,-0.39951573849878935,-1.15,2020
2020-03-31,1,4811,1962,-1739,6195,-1.6,-0.408968058968059,-0.6231271609681137,-3.415277777777778,-0.05333129584352078,-3.4242424242424243,2020
2019-12-31,4,8140,5206,720,6544,0.66,-0.19350044585356188,-0.25872134415491954,-0.7643979057591623,0.030388915131475357,-0.7591240875912408,2019
2019-09-30,3,10093,7023,3056,6351,2.74,0.20441527446300717,0.2577005730659026,0.9341772151898734,0.05114200595829196,0.9571428571428574,2019
2019-06-30,2,8380,5584,1580,6042,1.4,-0.16674952769215473,-0.1096938775510204,-0.13802509547190397,-0.14163943742008808,-0.1250000000000001,2019
2019-03-31,1,10057,6272,1833,7039,1.6,-0.029340797220345525,-0.00015941335883947074,-0.01873661670235546,-0.053643452541005644,0.0062893081761006345,2019
2018-12-31,4,10361,6273,1868,7438,1.59,0.01928184948352189,-0.03965094917330067,0.0037614185921547557,0.06576873477575584,0.0,2018
2018-09-30,3,10165,6532,1861,6979,1.59,0.1001082251082251,0.06959227116423776,0.13475609756097562,0.09337302208992637,0.14388489208633107,2018
2018-06-30,2,9240,6107,1640,6383,1.39,0.031134917977904252,0.18536490683229814,0.8468468468468469,-0.0726427429899753,0.8533333333333332,2018
2018-03-31,1,8961,5152,888,6883,0.75,0.025755494505494504,0.012777668566935326,-0.4376187460417986,-0.029469825155104344,-0.4094488188976378,2018
2017-12-31,4,8736,5087,1579,7092,1.27,0.21417651146629604,0.21234509056244041,2.7595238095238095,0.14442472163950298,2.7352941176470584,2017
2017-09-30,3,7195,4196,420,6197,0.34,-0.1899346993920288,-0.2843254306668941,-1.122093023255814,-0.5170667082294265,-1.1223021582733812,2017
2017-06-30,2,8882,5863,-3440,12832,-2.78,0.14296744305752154,0.4551998014395632,-6.870307167235495,0.692206250824212,-6.914893617021277,2017
2017-03-31,1,7771,4029,586,7583,0.47,0.07127102288392612,0.01588502269288956,-17.742857142857144,0.10218023255813953,-16.666666666666668,2017
2016-12-31,4,7254,3966,-35,6880,-0.03,0.1132596685082873,0.22407407407407406,-0.9663461538461539,-0.10811511537464351,-0.9642857142857143,2016
2016-09-30,3,6516,3240,-1040,7714,-0.84,0.16878923766816142,0.09348633142085724,-0.028944911297852476,0.13241338813857897,-0.023255813953488393,2016
2016-06-30,2,5575,2963,-1071,6812,-0.86,0.11166500498504486,0.29671772428884025,-0.27093260721579304,-0.0030733206497877944,-0.2711864406779661,2016
2016-03-31,1,5015,2285,-1469,6833,-1.18,-0.25879396984924624,0.15637651821862347,-0.5742028985507246,-0.4011393514460999,-0.5755395683453237,2016
2015-12-31,4,6766,1976,-3450,11410,-2.78,-0.09870787265219129,-0.3780295876613157,2.2212885154061626,0.27372181290466624,2.1954022988505746,2015
2015-09-30,3,7507,3177,-1071,8958,-0.87,-0.13314087759815244,-0.34910878918254457,4.983240223463687,0.0630117479530082,4.8,2015
2015-06-30,2,8660,4881,-179,8427,-0.15,0.08222944263934016,0.13962176044828392,-1.6580882352941178,0.04670227300956403,-1.6818181818181819,2015
2015-03-31,1,8002,4283,272,8051,0.22,-0.3247827187579107,-0.3205901015228426,-7.9743589743589745,-0.32655792555416147,-6.5,2015
2014-12-31,4,11851,6304,-39,11955,-0.04,-0.08252690253154757,-0.18710509348807222,-1.0144230769230769,0.18331188755815103,-1.0184331797235022,2014
2014-09-30,3,12917,7755,2704,10103,2.17,-0.1213522889599347,-0.10749223155714122,0.2993753003363767,-0.07810931654348024,0.29940119760479045,2014
2014-06-30,2,14701,8689,2081,10959,1.67,-0.08393569292123629,0.007420289855072463,-0.019783325482807347,-0.09008635004981734,-0.0233918128654971,2014
2014-03-31,1,16048,8625,2123,12044,1.71,0.14751519485162673,0.06692231568530431,-0.1463610776035384,0.08095494525219889,-0.14500000000000002,2014
2013-12-31,4,13985,8084,2487,11142,2.0,-0.09599224305106659,-0.14445973118848554,0.00282258064516129,0.031762200203722564,0.0,2013
2013-09-30,3,15470,9449,2480,10799,2.0,0.09390468109178333,0.13843373493975902,0.2097560975609756,0.05779214418650211,0.21212121212121218,2013
2013-06-30,2,14142,8300,2050,10209,1.65,-0.034741655859668284,-0.02810304449648712,-0.041608228143992516,-0.0426669167291823,-0.04624277456647403,2013
2013-03-31,1,14651,8540,2139,10664,1.73,-0.10479041916167664,-0.045276690888764674,0.5,-0.14503327186723322,0.45378151260504207,2013
2012-12-31,4,16366,8945,1426,12473,1.19,0.11234962278257324,0.09875936617123203,-0.20689655172413793,0.14842095571310193,-0.18493150684931509,2012
2012-09-30,3,14713,8141,1798,10861,1.46,-0.00869155100390783,-0.08073622402890696,-0.20688134097926775,0.026074633915918754,-0.18888888888888894,2012
2012-06-30,2,14842,8856,2267,10585,1.8,-0.07716222097867313,-0.05080385852090032,-0.22812393598910452,-0.08100364646640042,-0.20704845814977973,2012
2012-03-31,1,16083,9330,2937,11518,2.27,-0.0021714852959424246,0.10584330923313974,-0.1336283185840708,-0.08934218848829854,-0.11328125000000001,2012
2011-12-31,4,16118,8437,3390,12648,2.56,-0.0345612458820006,-0.0018928191174730864,0.2958715596330275,-0.0043296859009682755,0.34031413612565453,2011
2011-09-30,3,16695,8453,2616,12703,1.91,-0.055071315372424726,-0.13061812197881312,-0.2310405643738977,-0.006569171815124736,-0.20746887966804986,2011
2011-06-30,2,17668,9723,3402,12787,2.41,-0.6966710731883187,-0.3805033450143358,0.12351387054161163,-0.7546293631147698,0.15311004784689008,2011
