Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-04-30,2,8288,5431,1618,6420,0.64,0.08439094596362685,0.0862,-0.46102598267821454,0.3738497753049433,-0.45762711864406774,2022
2022-01-31,1,7643,5000,3002,4673,1.18,0.07602421512037168,0.0796804145972792,0.21834415584415584,0.05437725631768953,0.21649484536082472,2022
2021-10-31,4,7103,4631,2464,4432,0.97,0.09159366835715384,0.09869513641755634,0.037910699241786014,0.09081959143490032,0.03191489361702131,2021
2021-07-31,3,6507,4215,2374,4063,0.94,0.1494435612082671,0.16147699090658585,0.24163179916317992,0.09662618083670715,0.2368421052631578,2021
2021-04-30,2,5661,3629,1912,3705,0.76,0.13152108734759144,0.14950902755780804,0.31228551818805766,0.059782608695652176,0.310344827586207,2021
2021-01-31,1,5003,3157,1457,3496,0.58,0.058611933982225986,0.06655405405405405,0.09056886227544911,0.05048076923076923,0.0943396226415093,2021
2020-10-31,4,4726,2960,1336,3328,0.53,0.2224521469218831,0.3010989010989011,1.1479099678456592,0.035147744945567654,1.12,2020
2020-07-31,3,3866,2275,622,3215,0.25,0.2551948051948052,0.13522954091816367,-0.321701199563795,0.528041825095057,-0.32432432432432434,2020
2020-04-30,2,3080,2004,917,2104,0.37,-0.008051529790660225,-0.005459057071960298,-0.035751840168243953,-0.005200945626477541,-0.026315789473684233,2020
2020-01-31,1,3105,2015,951,2115,0.38,0.030192435301924354,0.05167014613778706,0.05784204671857619,0.013416387158600862,0.05555555555555561,2020
2019-10-31,4,3014,1916,899,2087,0.36,0.16867002714230322,0.24334847501622323,0.6286231884057971,0.03934262948207171,0.5652173913043477,2019
2019-07-31,3,2579,1541,552,2008,0.23,0.16171171171171173,0.18904320987654322,0.4010152284263959,0.07841031149301826,0.43750000000000006,2019
2019-04-30,2,2220,1296,394,1862,0.16,0.006802721088435374,0.07373653686826843,-0.303886925795053,-0.02564102564102564,-0.30434782608695654,2019
2019-01-31,1,2205,1207,566,1911,0.23,-0.3068217541653568,-0.37168141592920356,-0.5398373983739837,-0.09985869053226566,-0.5306122448979592,2019
2018-10-31,4,3181,1921,1230,2123,0.49,0.01857188600704451,-0.027341772151898733,0.11716621253405994,0.07985757884028484,0.1136363636363636,2018
2018-07-31,3,3123,1975,1101,1966,0.44,-0.026192703461178673,-0.04497098646034816,-0.11495176848874598,0.028242677824267783,-0.12,2018
2018-04-30,2,3207,2068,1244,1912,0.5,0.1016832703538303,0.14825097168239867,0.11170688114387846,0.04026115342763874,0.11111111111111108,2018
2018-01-31,1,2911,1801,1119,1838,0.45,0.1043247344461305,0.1478648820905035,0.3353221957040573,0.05571510626076967,0.3636363636363636,2018
2017-10-31,4,2636,1569,838,1741,0.33,0.18206278026905828,0.20506912442396313,0.43739279588336194,0.12905317769131,0.43478260869565216,2017
2017-07-31,3,2230,1302,583,1542,0.23,0.15126484254001032,0.13217391304347825,0.14990138067061143,0.11496746203904555,0.15,2017
2017-04-30,2,1937,1150,507,1383,0.2,-0.10860561435803037,-0.11742133537989255,-0.22595419847328244,-0.03958333333333333,-0.19999999999999996,2017
2017-01-31,1,2173,1303,655,1440,0.25,0.0843313373253493,0.1014370245139476,0.20848708487084872,0.054945054945054944,0.19047619047619052,2017
2016-10-31,4,2004,1183,542,1365,0.21,0.40336134453781514,0.4322033898305085,1.0766283524904214,0.22862286228622863,1.0999999999999999,2016
