Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-12-31,4,56473,23039,6353,46665,3.33,-0.15261688974251245,-0.14184080157931986,-0.4343335410916214,-0.09973955821356227,-0.42387543252595156,2022
2022-09-30,3,66644,26847,11231,51835,5.78,-0.03080189639626538,-0.012832769524930137,-0.03364309069007056,-0.01751359957542789,-0.02857142857142856,2022
2022-06-30,2,68762,27196,11622,52759,5.95,0.2646350210582458,0.37896765033972213,0.8568461415561591,0.16416955360886162,0.8478260869565217,2022
2022-03-31,1,54373,19722,6259,45319,3.22,0.12973467140393527,0.037508548582250514,0.23818001978239367,0.10147287575345129,0.2243346007604564,2022
2021-12-31,4,48129,19009,5055,41144,2.63,0.07647058823529412,0.011063241316951225,-0.17280314187530682,0.12246623925794571,-0.17554858934169282,2021
2021-09-30,3,44710,18801,6111,36655,3.19,0.18919062691172167,0.22068562524347488,0.9828033744321869,0.10489826676714394,0.9937499999999999,2021
2021-06-30,2,37597,15402,3082,33175,1.6,0.1738424552749071,0.18104439843570277,1.2381989832970226,0.11131582473536111,1.2222222222222223,2021
2021-03-31,1,32029,13041,1377,29852,0.72,0.2686762259367821,0.23225928375696872,-3.0706766917293233,0.13925886348891348,-3.1818181818181817,2021
2020-12-31,4,25246,10583,-665,26203,-0.33,0.03251400760705084,0.0676957223567393,2.21256038647343,0.0697285160236783,1.7500000000000002,2020
2020-09-30,3,24451,9912,-207,24495,-0.12,0.811990514302653,1.2604332953249715,-0.9749697702539298,0.016769748038686645,-0.9729729729729729,2020
2020-06-30,2,13494,4385,-8270,24091,-4.44,-0.5716326465826481,-0.7042158516020236,-3.297860516810225,-0.11935224448018716,-3.300518134715026,2020
2020-03-31,1,31501,14825,3599,27356,1.93,-0.13339752407152683,-0.055010198878123404,-1.5444780635400908,-0.3887610322868953,-1.5545977011494254,2020
2019-12-31,4,36350,15688,-6610,44755,-3.48,0.006479122826448112,0.033805601317957165,-3.562015503875969,0.3956715626656688,-3.5588235294117645,2019
2019-09-30,3,36116,15175,2580,32067,1.36,-0.07037323037323037,-0.10566949552098066,-0.40069686411149824,-0.02576332978885007,-0.4008810572687224,2019
2019-06-30,2,38850,16968,4305,32915,2.27,0.10369318181818182,0.17539484621778886,0.6251415628539071,0.05351598758121819,0.6330935251798563,2019
2019-03-31,1,35200,14436,2649,31243,1.39,-0.16887041934265207,-0.17654440705036792,-0.2898123324396783,-0.16583008490414908,-0.2871794871794872,2019
2018-12-31,4,42352,17531,3730,37454,1.95,-0.037170072976106576,-0.028592009752313404,-0.07832962688411169,-0.02178228165482658,-0.07582938388625589,2018
2018-09-30,3,43987,18047,4047,38288,2.11,0.04145752438677905,0.11891623783247567,0.18715165737753006,0.025635530792103078,0.18539325842696622,2018
2018-06-30,2,42236,16129,3409,37331,1.78,0.11841965893443492,0.062026733390399685,-0.06294667399670148,0.1419350891682726,-0.06315789473684205,2018
2018-03-31,1,37764,15187,3638,32691,1.9,0.003934495959166312,0.14394395902380236,0.16939890710382513,-0.09530925695309257,0.15853658536585366,2018
2017-12-31,4,37616,13276,3111,36135,1.64,0.03897251760806519,-0.06612267867191897,0.59375,0.07714549736191016,0.5922330097087377,2017
2017-09-30,3,36205,14216,1952,33547,1.03,0.05002900232018562,0.08601986249045072,0.34620689655172415,0.03135856365480985,0.33766233766233766,2017
2017-06-30,2,34480,13090,1450,32527,0.77,0.03168666407348673,0.003526525605642441,-0.459358687546607,0.07378185659580087,-0.4539007092198581,2017
2017-03-31,1,33421,13044,2682,30292,1.41,0.0610851827158142,0.11946446961894953,5.462650602409639,-0.022365660803614653,5.409090909090909,2017
2016-12-31,4,31497,11652,415,30985,0.22,0.04502322495023225,0.027875793930839804,-0.676539360872954,0.06730736109675864,-0.6764705882352942,2016
2016-09-30,3,30140,11336,1283,29031,0.68,0.029301277235161533,0.027649351826670294,-1.8727891156462586,-0.07403036488900229,-1.8717948717948716,2016
2016-06-30,2,29282,11031,-1470,31352,-0.78,0.24323865325011676,0.16557480980557904,1.0275862068965518,0.2409753008233059,1.0,2016
2016-03-31,1,23553,9464,-725,25264,-0.39,-0.1946866345266181,-0.19939091447424076,0.23299319727891157,-0.1968719203992752,0.2580645161290323,2016
2015-12-31,4,29247,11821,-588,31457,-0.31,-0.14769051435232405,-0.15473721844833752,-1.288659793814433,-0.002346896704830167,-1.2844036697247707,2015
2015-09-30,3,34315,13985,2037,31531,1.09,-0.14971380429665238,-0.1597067836327585,2.5674255691768826,-0.19138841873108683,2.6333333333333337,2015
2015-06-30,2,40357,16643,571,38994,0.3,0.16780484981769778,0.16817575629957185,-0.777561355668095,0.2319211449151739,-0.7810218978102189,2015
2015-03-31,1,34558,14247,2567,31653,1.37,-0.25017358097552506,-0.23841342812850805,-0.26044367617401326,-0.2223614386792453,-0.2594594594594594,2015
2014-12-31,4,46088,18707,3471,40704,1.85,-0.15711699189816933,-0.09636750072456768,-0.3794028249597711,-0.11157674174960712,-0.3728813559322034,2014
2014-09-30,3,54679,20702,5593,45816,2.95,-0.05624978425213159,-0.010751660534238065,-0.012709620476610768,-0.063278199178099,-0.010067114093959667,2014
2014-06-30,2,57938,20927,5665,48911,2.98,0.08773115554303952,0.0774339700355249,0.25554078014184395,0.0788318591878598,0.26271186440677974,2014
2014-03-31,1,53265,19423,4512,45337,2.36,-0.051515367356387336,-0.04112361769352291,-0.08478701825557809,-0.05469140950792327,-0.08171206225680933,2014
2013-12-31,4,56158,20256,4930,47960,2.57,-0.040083414525750816,-0.002904257937484617,-0.00404040404040404,-0.03438833856809213,0.0,2013
2013-09-30,3,58503,20315,4950,49668,2.57,0.019766772995868848,0.028763862865245352,-0.07735321528424977,0.018204182041820418,-0.07220216606498202,2013
2013-06-30,2,57369,19747,5365,48780,2.77,0.009697631032419303,-0.04929950411631602,-0.13159598575590806,0.048243257762974105,-0.12893081761006292,2013
