Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-03-31,1,90500,20317,5480,81944,1.28,0.06514447125286883,-0.020820280495445563,-0.38218714768883877,0.11890327161505271,-0.38461538461538464,2022
2021-12-31,4,84965,20749,8870,73236,2.08,0.15150570568942617,0.19021396202604257,0.31407407407407406,0.14110314739794327,0.3248407643312102,2021
2021-09-30,3,73786,17433,6750,64180,1.57,0.08922086740869771,0.22802197802197802,0.43923240938166314,0.04468137055424432,0.4272727272727272,2021
2021-06-30,2,67742,14196,4690,61435,1.1,0.14531590782288198,0.20060893098782137,0.717948717948718,0.10584105841058411,0.7187500000000001,2021
2021-03-31,1,59147,11824,2730,55555,0.64,0.2708852599914052,0.5325988334413481,-1.1360239162929746,-0.2405642967479119,-1.1361702127659574,2021
2020-12-31,4,46540,7715,-20070,73153,-4.7,0.00738111214528453,-0.010136002052861175,28.514705882352942,0.5707843937214147,30.333333333333332,2020
2020-09-30,3,46199,7794,-680,46571,-0.15,0.41692991872412205,0.2014798828426083,-0.37037037037037035,0.35993575704482406,-0.42307692307692313,2020
2020-06-30,2,32605,6487,-1080,34245,-0.26,-0.4194059617507746,-0.274871450927789,0.7704918032786885,-0.39299134997163926,0.857142857142857,2020
2020-03-31,1,56158,8946,-610,56416,-0.14,-0.1639795751269111,-0.4095049504950495,-1.1072056239015817,-0.07147912243453644,-1.105263157894737,2020
2019-12-31,4,67173,15150,5690,60759,1.33,0.03265230825992713,0.14469210426898377,0.7949526813880127,0.007144277947221854,0.7733333333333334,2019
2019-09-30,3,65049,13235,3170,60328,0.75,-0.05850255460190184,0.021849907350216184,0.012779552715654952,-0.06408724925921903,0.02739726027397263,2019
2019-06-30,2,69091,12952,3130,64459,0.73,0.08590962671905697,0.04040485179532492,0.33191489361702126,0.08633881623297829,0.32727272727272716,2019
2019-03-31,1,63625,12449,2350,59336,0.55,-0.11502886153418179,-0.2719883040935673,-0.6083333333333333,-0.06958948787907297,-0.6099290780141844,2019
2018-12-31,4,71895,17100,6000,63774,1.41,-0.06148423732132367,-0.01887658500200815,-0.038461538461538464,-0.05554979637171418,-0.034246575342465786,2018
2018-09-30,3,76605,17429,6240,67525,1.46,0.04223071794941565,0.17122505207983335,0.579746835443038,0.008001313648509457,0.5869565217391304,2018
2018-06-30,2,73501,14881,3950,66989,0.92,0.07755347377988887,-0.02643114164213281,-0.15053763440860216,0.09870266192124125,-0.15596330275229361,2018
2018-03-31,1,68211,15285,4650,60971,1.09,0.02549800796812749,0.1595357305416477,-0.4451073985680191,-0.039796529024536204,-0.44670050761421315,2018
2017-12-31,4,66515,13182,8380,63498,1.97,0.08862520458265138,-0.0560687432867884,1.1108312342569269,0.1437577678909163,1.118279569892473,2017
2017-09-30,3,61100,13965,3970,55517,0.93,0.05205158668664015,0.12123645122440786,0.18507462686567164,0.029598857587952745,0.19230769230769232,2017
2017-06-30,2,58077,12455,3350,53921,0.78,-0.010124252185918085,-0.09418181818181819,-0.16458852867830423,0.022140920895494094,-0.17894736842105258,2017
2017-03-31,1,58671,13750,4010,52753,0.95,0.3633004926108374,0.013115237253168288,1.3869047619047619,0.24361724698837786,1.3170731707317074,2017
2016-12-31,4,43036,13572,1680,42419,0.41,-0.2665610034596179,0.23381818181818181,-0.3660377358490566,-0.23501830444897295,-0.34920634920634924,2016
2016-09-30,3,58677,11000,2650,55451,0.63,0.017038166880438174,0.059424058557257055,0.5588235294117647,0.0027668270100184456,0.5365853658536587,2016
2016-06-30,2,57694,10383,1700,55298,0.41,0.18451146652431888,0.09065126050420168,-0.06077348066298342,0.1771292334546693,-0.046511627906976785,2016
2016-03-31,1,48707,9520,1810,46977,0.43,0.2124312349090185,-0.1306729978997352,-0.3489208633093525,0.2512185377546944,-0.35820895522388063,2016
2015-12-31,4,40173,10951,2780,37545,0.67,-0.4034657875980043,-0.19831625183016105,-0.3443396226415094,-0.39045377059826286,-0.3366336633663366,2015
2015-09-30,3,67344,13660,4240,61595,1.01,-0.09133350424352003,-0.07017902116942346,0.011933174224343675,-0.08284816629193406,0.010000000000000009,2015
2015-06-30,2,74113,14691,4190,67159,1.0,0.09605430506669822,0.045846088132697374,-0.15182186234817813,0.10127412557598019,-0.14529914529914525,2015
2015-03-31,1,67618,14047,4940,60983,1.17,-0.22523947018653467,-0.175306757470792,-0.2480974124809741,-0.22249279649131753,-0.25000000000000006,2015
