Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-03-31,1,7205,2658,195,6624,0.67,0.02679207638591991,-0.04422869471413161,-0.35855263157894735,0.05511309334182861,-0.21176470588235288,2022
2021-12-31,4,7017,2781,304,6278,0.85,-0.014743049705139006,0.04745762711864407,-0.5694050991501416,-0.030125135176888616,-0.5685279187817259,2021
2021-09-30,3,7122,2655,706,6473,1.97,0.03925288194951116,-0.014110657259561827,3.5844155844155843,0.05183620409489763,3.5813953488372094,2021
2021-06-30,2,6853,2693,154,6154,0.43,0.1190398432397126,0.1764962865880297,-0.31555555555555553,0.08824049513704686,-0.3174603174603175,2021
2021-03-31,1,6124,2289,225,5655,0.63,-0.2310396785534907,-0.2737944162436548,0.5,-0.2039695945945946,0.28571428571428575,2021
2020-12-31,4,7964,3152,150,7104,0.49,0.3898778359511344,0.43337880854934063,0.0273972602739726,0.3619631901840491,-0.07547169811320761,2020
2020-09-30,3,5730,2199,146,5216,0.53,0.16629350702218604,0.1771948608137045,-1.2908366533864541,0.13564119311996517,-2.2325581395348837,2020
2020-06-30,2,4913,1868,-502,4593,-0.43,-0.20437246963562752,-0.19308855291576674,-2.27735368956743,-0.19350307287093943,-1.7049180327868854,2020
2020-03-31,1,6175,2315,393,5695,0.61,-0.1657660091867063,-0.20199931058255774,0.25961538461538464,-0.1251920122887865,0.0,2020
2019-12-31,4,7402,2901,312,6510,0.61,0.10165203155231434,0.15256257449344457,-0.168,0.0726643598615917,-0.38383838383838387,2019
2019-09-30,3,6719,2517,375,6069,0.99,0.0019385624813599762,0.004790419161676647,0.2711864406779661,-0.001973359644795264,0.19277108433734944,2019
2019-06-30,2,6706,2505,295,6081,0.83,0.11026490066225166,0.12331838565022421,1.543103448275862,0.09115377713978108,0.2968749999999999,2019
