Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-09-30,3,6719,4786,1696,4857,0.86,0.29635346324522477,0.3316638842515303,0.2289855072463768,0.14687131050767416,0.22857142857142862,2022
2022-06-30,2,5183,3594,1380,4235,0.7,0.7934256055363322,1.358267716535433,-4.059866962305986,0.15552523874488403,-4.0434782608695645,2022
2022-03-31,1,2890,1524,-451,3665,-0.23,-0.4272691240586603,-0.6103298389158783,-1.3745847176079735,-0.007044161473855324,-1.3770491803278688,2022
2021-12-31,4,5046,3911,1204,3691,0.61,0.15469107551487415,0.3093404753933713,1.6935123042505593,-0.07516913054372337,1.6521739130434783,2021
2021-09-30,3,4370,2987,447,3991,0.23,0.1128087598675834,0.05771954674220963,0.74609375,0.16798361135498976,0.7692307692307693,2021
2021-06-30,2,3927,2824,256,3417,0.13,0.05394524959742351,0.0014184397163120568,-0.8463385354141657,0.11776251226692837,-0.8452380952380952,2021
2021-03-31,1,3726,2820,1666,3057,0.84,-0.1522184300341297,-0.19863597612958228,-278.6666666666667,-0.11493920092646208,0.4999999999999998,2021
2020-12-31,4,4395,3519,-6,3454,0.56,-0.08150470219435736,-0.042188350571584106,-1.0048820179007323,-0.08551760656605772,-0.09677419354838701,2020
2020-09-30,3,4785,3674,1229,3777,0.62,0.13820171265461464,0.05787503599193781,-0.03607843137254902,0.2514910536779324,-0.04615384615384619,2020
2020-06-30,2,4204,3473,1275,3018,0.65,-0.08866247561239975,-0.08412447257383966,2.0285035629453683,0.1466565349544073,2.095238095238096,2020
2020-03-31,1,4613,3792,421,2632,0.21,0.005668192718552431,0.07391673746813934,-0.5686475409836066,-0.2903747640873551,-0.5800000000000001,2020
2019-12-31,4,4587,3531,976,3709,0.5,-0.1767767408470926,-0.17998142127264283,0.11035267349260523,-0.06785624528776074,0.11111111111111108,2019
2019-09-30,3,5572,4306,879,3979,0.45,0.12112676056338029,0.10523613963039015,-0.28768233387358183,0.23456407074154514,-0.296875,2019
2019-06-30,2,4970,3896,1234,3223,0.64,0.2196319018404908,0.25353925353925355,0.8147058823529412,0.09625850340136054,0.8285714285714287,2019
2019-03-31,1,4075,3108,680,2940,0.35,-0.07196538373946709,-0.10043415340086831,0.6152019002375297,-0.10475030450669914,0.6666666666666666,2019
2018-12-31,4,4391,3455,421,3284,0.21,-0.005661231884057971,0.03660366036603661,-0.5810945273631841,-0.04756380510440835,-0.6037735849056605,2018
2018-09-30,3,4416,3333,1005,3448,0.53,0.0868816145705144,0.05175134111707163,0.28681177976952626,0.1820363387041481,0.325,2018
2018-06-30,2,4063,3169,781,2917,0.4,0.05340938553279751,0.043120473996050034,-0.8237418190024826,0.04253037884203002,-0.8283261802575108,2018
2018-03-31,1,3857,3038,4431,2798,2.33,-0.033091000250689395,0.008967120557954168,1.0542420027816413,-0.26465177398160317,1.0438596491228072,2018
2017-12-31,4,3989,3011,2157,3805,1.14,-0.17034109816971713,-0.17098017621145375,1.5466351829988194,0.10066531674862597,1.5333333333333332,2017
2017-09-30,3,4808,3632,847,3457,0.45,0.09173478655767484,0.07265209686946249,0.06809583858764187,0.10517902813299233,0.0714285714285715,2017
2017-06-30,2,4404,3386,793,3128,0.42,0.10876132930513595,0.10185486495281484,-0.4990524320909665,0.9428571428571428,-0.5,2017
2017-03-31,1,3972,3073,1583,1610,0.84,0.07905460472697637,0.09985683607730853,0.6489583333333333,-0.4455922865013774,0.6470588235294117,2017
2016-12-31,4,3681,2794,960,2904,0.51,-0.23392299687825183,-0.22129319955406912,0.2749003984063745,-0.17640385706182643,0.24390243902439035,2016
2016-09-30,3,4805,3588,753,3526,0.41,0.2588420225307833,0.255862793139657,0.39444444444444443,0.33157099697885195,0.41379310344827586,2016
2016-06-30,2,3817,2857,540,2648,0.29,-0.00469361147327249,-0.01719986240110079,-0.17304747320061256,0.018069973087274125,-0.17142857142857143,2016
2016-03-31,1,3835,2907,653,2601,0.35,-0.05773955773955774,0.004492052522460262,0.2879684418145957,-0.18566061365059486,0.2962962962962961,2016
2015-12-31,4,4070,2894,507,3194,0.27,-0.17844166330238193,-0.1688684663986215,-0.4232081911262799,-0.08033400518283905,-0.43749999999999994,2015
2015-09-30,3,4954,3482,879,3473,0.48,0.1367599816429555,0.14464168310322156,0.2276536312849162,0.08125778331257784,0.1999999999999999,2015
2015-06-30,2,4358,3042,716,3212,0.4,0.06189083820662768,0.10981393651951843,0.10153846153846154,0.07966386554621849,0.11111111111111122,2015
2015-03-31,1,4104,2741,650,2975,0.36,-0.12006861063464837,-0.1933490288404944,-0.2638731596828992,-0.05012771392081737,-0.28,2015
2014-12-31,4,4664,3398,883,3132,0.5,0.0021486892995272885,0.10038860103626943,0.3378787878787879,-0.10283586364938413,0.3157894736842105,2014
2014-09-30,3,4654,3088,660,3491,0.38,0.1551253412757508,0.16265060240963855,0.34146341463414637,0.1341780376868096,0.35714285714285704,2014
2014-06-30,2,4029,2656,492,3078,0.28,0.09662493195427327,0.16644707949055776,0.14418604651162792,0.048365122615803814,0.1200000000000001,2014
2014-03-31,1,3674,2277,430,2936,0.25,0.012121212121212121,-0.06565449322938038,0.31097560975609756,-0.017731682837069253,0.3157894736842105,2014
2013-12-31,4,3630,2437,328,2989,0.19,-0.17387346381429222,-0.17557510148849798,-0.5300859598853869,-0.06855718292302898,-0.5365853658536585,2013
