Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2011-12-31,4,11439,9612,1439,9526,0.18,-0.3112770184839545,-0.2718181818181818,-0.6150347779561263,-0.23919814711285042,-0.625,2011
2011-09-30,3,16609,13200,3738,12521,0.48,0.007521989687594783,0.022146507666098807,0.432183908045977,0.004573170731707317,0.4545454545454544,2011
2011-06-30,2,16485,12914,2610,12464,0.33,-0.0010301781602230034,0.008197361230384885,0.17461746174617462,-0.007406227602134267,0.17857142857142852,2011
2011-03-31,1,16502,12809,2222,12557,0.28,0.06726167378088216,0.03716599190283401,-0.23114186851211072,-0.07499079189686925,-0.19999999999999987,2011
2010-12-31,4,15462,12350,2890,13575,0.35,-0.03332291341044076,0.01188037689471528,2.3371824480369514,0.10979398299542184,2.1818181818181817,2010
2010-09-30,3,15995,12205,866,12232,0.11,-0.06636703245388746,-0.0924301011302796,-0.6501010101010101,-0.05405614414971773,-0.6451612903225807,2010
2010-06-30,2,17132,13448,2475,12931,0.31,0.033542471042471045,0.086794892516567,0.22161895360315895,-0.006454091432961967,0.24,2010
2010-03-31,1,16576,12374,2026,13015,0.25,0.04931316072672026,0.006752908632332601,1.6414602346805736,-0.1781384187926244,3.166666666666667,2010
2009-12-31,4,15797,12291,767,15836,0.06,0.3593494535754238,0.25010170870626525,-0.7334954829742877,1.1142857142857143,-0.8604651162790697,2009
2009-09-30,3,11621,9832,2878,7490,0.43,0.05799344501092498,0.06545296922410056,0.27288810260946483,-0.04743736487345797,0.26470588235294107,2009
2009-06-30,2,10984,9228,2261,7863,0.34,0.010766540903653261,-0.024421186171899777,-0.1714913887871015,0.10419884847633759,-0.15,2009
2009-03-31,1,10867,9459,2729,7121,0.4,0.0,0.0,0.0,0.0,0.0,2009
