Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2022-03-31,1,27908,21903,7465,19384,2.72,-0.17115618781740963,-0.19836767558467225,-0.27418570734078757,-0.08071706345442474,-0.25274725274725274,2022
2021-12-31,4,33671,27323,10285,21086,3.64,0.16066873491899344,0.17573905933990275,0.11866434631281271,0.13444880830688116,0.13043478260869562,2021
2021-09-30,3,29010,23239,9194,18587,3.22,-0.002304226708394951,-0.018540417264971704,-0.11545122185876468,0.112327947336924,-0.10803324099722983,2021
2021-06-30,2,29077,23678,10394,16710,3.61,0.11103893622712162,0.12538022813688213,0.09445087922501842,0.12958831879943217,0.09393939393939396,2021
2021-03-31,1,26171,21040,9497,14793,3.3,-0.06768551173809269,-0.07965530816674686,-0.1535650623885918,-0.032884414225941426,-0.14728682170542642,2021
2020-12-31,4,28071,22861,11220,15296,3.87,0.3074522589659991,0.3232808520490854,0.4300280397654856,0.13894266567386448,0.42804428044280446,2020
2020-09-30,3,21470,17276,7846,13430,2.71,0.14892706159362123,0.1627406111185893,0.5152568559289301,0.055485696321911346,0.5055555555555555,2020
2020-06-30,2,18687,14858,5178,12724,1.8,0.053560354062130014,0.04062193584535649,0.056303549571603426,0.07429922323539345,0.05263157894736847,2020
2020-03-31,1,17737,14278,4902,11844,1.71,-0.15866616070581538,-0.18828880045480387,-0.3329704721730848,-0.031086387434554975,-0.3294117647058823,2020
2019-12-31,4,21082,17590,7349,12224,2.55,0.19431225923408113,0.21335448713526936,0.20653423083237563,0.16786089614980415,0.20283018867924513,2019
2019-09-30,3,17652,14497,6091,10467,2.12,0.04536302262229065,0.0676043891302747,1.3283639143730888,-0.14624796084828712,1.3296703296703296,2019
2019-06-30,2,16886,13579,2616,12260,0.91,0.1199840817138688,0.10749531033357801,0.07698641416220667,0.04251700680272109,0.07058823529411772,2019
2019-03-31,1,15077,12261,2429,11760,0.85,-0.1086082535177959,-0.13153421164470888,-0.646998982706002,0.29316032548933363,-0.6428571428571428,2019
2018-12-31,4,16914,14118,6881,9094,2.38,0.232170175566402,0.24838624104695375,0.3394977613393031,0.14447520765164862,0.3522727272727272,2018
2018-09-30,3,13727,11309,5137,7946,1.76,0.0374877182374726,0.026504493056185893,0.006071288679984332,0.07844733984799131,0.011494252873563229,2018
2018-06-30,2,13231,11017,5106,7368,1.74,0.10571619588835032,0.09742006175913935,0.02386204130739924,0.13058155593064294,0.029585798816568074,2018
2018-03-31,1,11966,10039,4987,6517,1.69,-0.07755164970706137,-0.11644076747051575,0.1687368174361378,0.15981491368570921,0.1736111111111111,2018
2017-12-31,4,12972,11362,4267,5619,1.44,0.256003098373354,0.2795045045045045,-0.09289965986394558,0.07933154053015751,-0.09433962264150951,2017
2017-09-30,3,10328,8880,4704,5206,1.59,0.10803561849586954,0.09846610588817417,0.20925449871465296,0.05813008130081301,0.20454545454545456,2017
2017-06-30,2,9321,8084,3890,4920,1.32,0.16048306772908366,0.17619671177069693,0.2716574043805165,0.04569606801275239,0.2692307692307693,2017
2017-03-31,1,8032,6873,3059,4705,1.04,-0.08820524463616755,-0.11453233702653955,-0.14073033707865168,0.10888522271977374,-0.140495867768595,2017
2016-12-31,4,8809,7762,3560,4243,1.21,0.2564541434888033,0.28851261620185925,0.35877862595419846,0.08962506420133538,0.3444444444444444,2016
2016-09-30,3,7011,6024,2620,3894,0.9,0.08934120571783717,0.09150208371081718,0.15114235500878734,0.05186385737439222,0.15384615384615383,2016
2016-06-30,2,6436,5519,2276,3702,0.78,0.1958379784466741,0.214568661971831,0.3140877598152425,0.09786476868327403,0.3000000000000001,2016
2016-03-31,1,5382,4544,1732,3372,0.6,-0.07874015748031496,-0.0942794498704405,0.11454311454311454,0.027422303473491772,0.09090909090909079,2016
2015-12-31,4,5842,5017,1554,3282,0.55,0.2979337924905577,0.32689764612536365,0.7441077441077442,0.07889546351084813,0.774193548387097,2015
2015-09-30,3,4501,3781,891,3042,0.31,0.11355764473033152,0.12062833432128038,0.24615384615384617,0.09859154929577464,0.24,2015
2015-06-30,2,4042,3374,715,2769,0.25,0.1408410951171324,0.16787815853236415,0.40471512770137524,0.06091954022988506,0.38888888888888895,2015
