date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2019-05-31,166.6999969482422,1.0,0.9763113198128237,1.406958593760226,1.3022304517442151,67.83999633789062,50.38181538342653,0.0,3.948902914910178,46.43291246851635,0.023688680187176292,0.30223045174421515,False,False
2019-06-03,172.36000061035156,1.0,0.9637714982454533,1.3618008841351,1.2646784682634535,62.36000061035156,45.619980951435764,0.0,6.244344584525805,39.37563636690996,0.03622850175454673,0.26467846826345354,False,False
2019-06-04,174.72999572753906,0.9964516961463544,0.9563317538635991,1.343329748526452,1.241936926409314,59.990005493164006,42.27363811783337,0.6199951171875,7.630152460842453,34.64348565699092,0.04366824613640086,0.24193692640931408,False,False
2019-06-05,174.5500030517578,0.9974792183688718,0.9490783328895933,1.3447149648636991,1.2201851546006415,60.169998168945256,38.43331940749374,0.44000244140625,8.888377149522086,29.544942257971655,0.05092166711040669,0.22018515460064148,False,False
2019-06-06,174.4499969482422,0.9980510384417404,0.9635576235033465,1.3454858430885643,1.2296393672397354,60.27000427246094,40.06058691416811,0.339996337890625,6.3573724686278865,33.703214445540226,0.036442376496653495,0.22963936723973544,False,False
2019-06-07,175.50999450683594,0.9920232810648864,0.9638725655505489,1.3373597434165552,1.2217923450391965,59.21000671386719,38.926773259487646,1.399993896484375,6.34072582176924,32.586047437718406,0.0361274344494511,0.22179234503919654,False,False
2019-06-10,175.5800018310547,0.9916277411699904,0.9577424229293876,1.3368265108377986,1.2304327738547527,59.13999938964844,40.45938685535248,1.4700012207031534,7.419585459434046,33.03980139591843,0.042257577070612395,0.2304327738547527,False,False
2019-06-11,174.6199951171875,0.9970794037275418,0.9685896865712502,1.3441759694425746,1.2424257387742792,60.10000610351565,42.332381321045204,0.5099945068359375,5.484868777557608,36.847512543487596,0.03141031342874978,0.2424257387742792,False,False
2019-06-12,175.60000610351562,0.9915147753908066,0.9657363994739985,1.3366742201725008,1.233995784205366,59.1199951171875,41.089661134659195,1.4900054931640625,6.016688461494283,35.07297267316491,0.034263600526001525,0.23399578420536593,False,False
2019-06-13,176.7100067138672,0.9852865938275606,0.9536098500362766,1.328277925996387,1.223049747479723,58.009994506835966,39.41512237466824,2.600006103515625,8.197603711546861,31.217518663121382,0.04639014996372337,0.22304974747972306,False,False
2019-06-14,176.0800018310547,0.9888118968638284,0.9570863024053788,1.333030433779257,1.2295029554845218,58.639999389648494,40.410880821947075,1.970001220703125,7.556243951038226,32.85463687090885,0.04291369759462116,0.22950295548452182,False,False
2019-06-17,178.38999938964844,0.976007630506527,0.9446640752782467,1.327092361136594,1.2087132171478299,58.35000610351565,37.23235067961292,4.279998779296875,9.871375577339194,27.360975102273727,0.055335924721753305,0.20871321714782987,False,False
2019-06-18,181.6100006103516,0.9587027147470174,0.9284432065569326,1.3035626050191762,1.176662050606316,55.1300048828125,32.08359511843901,7.500000000000028,12.995429300870285,19.088165817568722,0.07155679344306742,0.1766620506063159,False,False
2019-06-19,182.7700042724609,0.952618025607749,0.9232143539715358,1.3306340825253602,1.1699144093011278,60.42999267578128,31.055257313919782,8.660003662109347,14.034112852686064,17.021144461233717,0.07678564602846416,0.16991440930112778,False,False
2019-06-20,184.0800018310547,0.9458387596613922,0.9142543793572768,1.3211646812750837,1.161525746880924,59.1199951171875,29.733659781602938,9.970001220703125,15.784054004917408,13.94960577668553,0.08574562064272317,0.16152574688092391,False,False
2019-06-21,187.1100006103516,0.930522152971011,0.9031975104754051,1.2997701681092697,1.138117725347578,56.08999633789065,25.843207674085704,13.000000000000028,18.112713874030504,7.7304938000552,0.09680248952459491,0.13811772534757805,False,False
2019-06-24,184.8300018310547,0.9420007514229112,0.9092342336958583,1.3158036819722647,1.156635080077311,58.3699951171875,28.950862137496813,10.720001220703125,16.77623675219158,12.174625385305234,0.09076576630414168,0.15663508007731108,False,False
2019-06-25,184.44000244140625,0.943992617142063,0.9092866407765867,1.3185859560238462,1.1613372439406948,58.75999450683594,29.757041666311494,10.330001831054688,16.731172196634503,13.02586946967699,0.09071335922341328,0.16133724394069482,False,False
2019-06-26,183.1699981689453,0.9505377646494416,0.9139846057255885,1.327728336405445,1.168485884667168,60.029998779296875,30.86155918597828,9.059997558593722,15.75543961174506,15.106119574233219,0.08601539427441152,0.16848588466716796,False,False
2019-06-27,184.0200042724609,0.9461471392673344,0.9160646625221838,1.3215954314844982,1.168251685083137,59.17999267578128,30.961675807847627,9.910003662109375,15.445781161278177,15.51589464656945,0.08393533747781623,0.16825168508313704,False,False
2019-06-28,184.27999877929688,0.94481225181076,0.9092449942249763,1.3197308365489566,1.162791519690112,58.919998168945284,29.999221049773723,10.169998168945284,16.724332353436438,13.274888696337285,0.09075500577502371,0.16279151969011196,False,False
2019-07-01,186.3500061035156,0.9343171178306008,0.9065943840630681,1.3050710436421826,1.1544089329451075,56.84999084472662,28.77410559675812,12.240005493164034,17.406137099949888,11.367968496808231,0.09340561593693186,0.1544089329451075,False,False
2019-07-02,186.63999938964844,0.9328654156650632,0.9104633730570337,1.3030432798090263,1.158073227118234,56.55999755859375,29.502787012866946,12.529998779296903,16.71111599798641,12.791671014880535,0.08953662694296627,0.1580732271182339,False,False
2019-07-03,188.5800018310547,0.9232686335761808,0.9014674830154004,1.289638321067154,1.1410462680437479,54.6199951171875,26.59850548595341,14.470001220703153,18.58126223337422,8.017243252579192,0.09853251698459964,0.14104626804374787,False,False
2019-07-05,185.94000244140625,0.93637731700696,0.9108545052254269,1.3079487671023335,1.161220769414438,57.25999450683594,29.977390258526015,11.830001831054659,16.575713516024507,13.401676742501508,0.08914549477457312,0.16122076941443808,False,False
2019-07-08,182.2400054931641,0.9553884732344484,0.9106126620762671,1.3345038938630012,1.1668973578897566,60.9599914550781,30.415375418623825,8.130004882812557,16.2899489542404,14.125426464383423,0.08938733792373288,0.16689735788975657,False,False
2019-07-09,181.58999633789065,0.9588083271194036,0.9112933173230089,1.3392808076041354,1.1672359404193196,61.610000610351534,30.36837380830795,7.479995727539091,16.108246182461244,14.260127625846707,0.08870668267699111,0.16723594041931955,False,False
2019-07-10,182.2700042724609,0.955231231300617,0.9081877512491263,1.3342842554867222,1.1557256890210181,60.92999267578128,28.384122003192886,8.160003662109347,16.734618972085997,11.649503031106889,0.09181224875087368,0.15572568902101813,False,False
2019-07-11,178.0,0.9781460708446716,0.9191875499295845,1.366292117686754,1.1822769788203689,65.19999694824222,32.445302230025646,3.8899993896484375,14.384616112533962,18.060686117491684,0.08081245007041549,0.18227697882036886,False,False
2019-07-12,174.92999267578125,0.9953124558408376,0.9290046138656476,1.3902704346360657,1.1905592242006788,68.27000427246094,33.334523693727306,0.8199920654296875,12.41922237649652,20.915301317230785,0.07099538613435241,0.19055922420067883,False,False
2019-07-15,176.1199951171875,0.9885873576961064,0.9201743229702748,1.380876695950512,1.182646484134638,67.08000183105469,32.16769789396392,2.0099945068359375,14.058897848701378,18.10880004526254,0.0798256770297252,0.18264648413463802,False,False
2019-07-16,177.47000122070312,0.9810672193202216,0.9203189582362694,1.370372430694902,1.1740810940929305,65.72999572753906,30.894171981173713,3.360000610351591,14.140994579076164,16.75317740209755,0.07968104176373059,0.1740810940929305,False,False
