date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2019-06-04,268.7099914550781,1.0,0.971677955285853,1.158386360433154,1.1485414667338567,42.55999755859369,39.91457625677941,0.0,7.610416393128787,32.304159863650625,0.02832204471414701,0.1485414667338567,False,False
2019-06-05,272.8599853515625,1.0,0.9613227645678368,1.140768180474028,1.142732596646996,38.410003662109375,38.94601423028979,0.0,10.553469893458953,28.392544336830838,0.03867723543216317,0.1427325966469959,False,False
2019-06-06,274.79998779296875,0.9981077545969048,0.9557818094641608,1.1327147119387035,1.1310090339534198,36.470001220703125,36.00128093116837,0.519989013671875,12.151158219475803,23.850122711692563,0.0442181905358392,0.13100903395341978,False,False
2019-06-07,278.1600036621094,0.9860511761873368,0.9558702575971527,1.1190321574477051,1.1213764249130236,33.10998535156244,33.762066798300395,3.8800048828125,12.275129308383953,21.486937489916443,0.04412974240284728,0.12137642491302358,False,False
2019-06-10,280.3399963378906,0.9783834000222724,0.9563738840460918,1.1103302885061812,1.1157593571992392,30.92999267578125,32.451977773311285,6.059997558593807,12.23014518675501,20.221832586556275,0.043626115953908196,0.11575935719923924,False,False
2019-06-11,275.989990234375,0.993804154079552,0.9560206370862165,1.1278307186044558,1.1212288882276455,35.279998779296875,33.45795967807203,1.709991455078125,12.137863941089108,21.32009573698292,0.04397936291378346,0.12122888822764555,False,False
2019-06-12,276.8399963378906,0.990752790086483,0.9704116321903886,1.1243678411039946,1.1406530822995595,34.42999267578119,38.93839878872308,2.55999755859375,8.191243636056981,30.747155152666096,0.029588367809611382,0.14065308229955953,False,False
2019-06-13,276.29998779296875,0.9926891454834756,0.9603235496637812,1.1265653375522626,1.1317847450983698,34.970001220703125,36.41212346197909,2.019989013671875,10.962602743565583,25.44952071841351,0.039676450336218805,0.1317847450983698,False,False
2019-06-14,274.2799987792969,1.0,0.9629983743924388,1.1348621496244773,1.1381162103782438,36.989990234375,37.88251401394581,0.0,10.148805826473847,27.73370818747196,0.03700162560756115,0.13811621037824384,False,False
2019-06-17,275.6000061035156,1.0,0.970829082971773,1.12942664049419,1.1372936535566973,35.66998291015625,37.83813175819972,0.0,8.039504911024551,29.79862684717517,0.02917091702822705,0.13729365355669731,False,False
2019-06-18,276.7799987792969,0.9976877515222128,0.969049259215564,1.124611570151343,1.1378726143203268,34.489990234375,38.160382023278544,0.639984130859375,8.566545996534558,29.593836026743986,0.030950740784436048,0.13787261432032683,False,False
2019-06-19,291.2099914550781,0.9482504816152048,0.9396099265010822,1.068884990718762,1.0851503690463509,20.059997558593864,24.796638242384574,15.069976806640625,17.586192787591415,7.21044545479316,0.060390073498917785,0.08515036904635087,False,False
2019-06-20,302.1099853515625,0.9140380260092892,0.9359245068520299,1.0303200956812135,1.0813333762679354,9.160003662109375,24.571625112899085,25.969970703125057,19.35784629632741,5.213778816571676,0.06407549314797012,0.08133337626793535,False,False
2019-06-21,299.3299865722656,0.9225270672364476,0.9377291240470431,1.039889095570195,1.091432498324025,11.94000244140625,27.36848849559908,23.189971923828182,18.639540462841808,8.728948032757273,0.06227087595295688,0.09143249832402489,False,False
2019-06-24,299.8699951171875,0.9208657723175124,0.942117411179628,1.0380164540704693,1.0998356202652206,11.399993896484432,29.937706961453102,23.729980468749943,17.357251626935124,12.580455334517978,0.057882588820372005,0.09983562026522064,False,False
2019-06-25,287.9700012207031,0.9589193786779234,0.944826658862451,1.080911163295483,1.1290348616070474,23.29998779296875,37.15816925449468,11.829986572265625,15.88826711473024,21.26990213976444,0.055173341137549015,0.12903486160704736,False,False
2019-06-26,288.7200012207031,0.9437170963864808,0.9542482852580509,1.0781033101192428,1.1304217185698509,22.54998779296875,37.65535874469356,16.25,13.209435136144805,24.445923608548753,0.04575171474194906,0.13042171856985085,False,False
2019-06-27,293.2300109863281,0.92920230198882,0.9412570879469702,1.0615215951691417,1.1057297001030482,18.039978027343864,31.003121122798007,20.760009765625057,17.22518474667885,13.777936376119158,0.05874291205302984,0.10572970010304816,False,False
2019-06-28,294.6499938964844,0.9247242724071684,0.9397775025740149,1.056405889908236,1.1043681974457895,16.6199951171875,30.752088740388956,22.17999267578125,17.74455849899755,13.007530241391407,0.060222497425985066,0.10436819744578951,False,False
2019-07-01,300.9700012207031,0.90530617707942,0.938329408310371,1.034222639303562,1.090166167741863,10.29998779296875,27.137311615334625,28.5,18.5609980561091,8.576313559225525,0.06167059168962896,0.09016616774186303,False,False
2019-07-02,301.3900146484375,0.9040445534950164,0.9365979773225466,1.0327813593186193,1.0866801341555652,9.879974365234375,26.124526902874322,28.920013427734375,19.108736543498253,7.015790359376069,0.06340202267745343,0.08668013415556519,False,False
2019-07-03,305.70001220703125,0.8912986272181647,0.9383911084425993,1.0182204009951703,1.0806675052571708,5.569976806640568,24.660057341827894,33.230010986328125,18.833838901159027,5.8262184406688675,0.06160889155740068,0.08066750525717081,False,False
2019-07-05,303.9800109863281,0.8772287453930737,0.9466098014868269,1.0239817677606164,1.1053775299416064,7.28997802734375,32.03266270936166,37.32000732421875,16.22955313059657,15.803109578765088,0.05339019851317306,0.10537752994160643,False,False
2019-07-08,302.9200134277344,0.880298401695815,0.9531173277103495,1.027564951854624,1.1182740819096684,8.349975585937557,35.827586480229684,36.260009765625,14.201699719509008,21.625886760720675,0.046882672289650484,0.11827408190966837,False,False
2019-07-09,304.20001220703125,0.8765943226873606,0.9557448169475056,1.0232412114494889,1.118752839808375,7.069976806640682,36.12461531932729,37.540008544921875,13.462427224793203,22.662188094534088,0.04425518305249443,0.11875283980837503,False,False
2019-07-10,306.9800109863281,0.8686559193392743,0.9491898670850933,1.0139747797049066,1.109106910825607,4.28997802734375,33.493640683929186,40.32000732421875,15.597695160434853,17.895945523494333,0.05081013291490666,0.10910691082560708,False,False
2019-07-11,307.6000061035156,0.8669050662254251,0.9488730104396812,1.0119310235283974,1.111448590981341,3.669982910156193,34.28158726608871,40.94000244140625,15.72666230080847,18.554924965280236,0.0511269895603188,0.11144859098134097,False,False
2019-07-12,309.4200134277344,0.8618059339732668,0.948354166036528,1.0059788491553716,1.1083183176341214,1.8499755859375,33.51585529681944,42.760009765625,15.980254638464032,17.535600658355406,0.051645833963472,0.10831831763412136,False,False
2019-07-15,308.760009765625,0.8636481254956784,0.9468866171820569,1.008129223891242,1.1076670253834071,2.509979248046818,33.24327180881659,42.100006103515625,16.399288597553493,16.843983211263094,0.05311338281794309,0.10766702538340711,False,False
2019-07-16,305.70001220703125,0.8722930749558409,0.9528637269769551,1.0182204009951703,1.1193498994651288,5.569976806640568,36.48526572339779,39.040008544921875,14.409559238538804,22.075706484858983,0.047136273023044906,0.11934989946512875,False,False
2019-07-17,309.3900146484375,0.8618894955776688,0.9557495563344223,1.006076389916367,1.114368895493032,1.879974365234375,35.38459425191479,42.730010986328125,13.69064541389298,21.69394883802181,0.04425044366557773,0.11436889549303197,False,False
2019-07-18,310.0799865722656,0.859971669277543,0.9487035707276281,1.003837727337907,1.1090792824114732,1.19000244140625,33.823302425461975,43.41998291015625,15.905996099982247,17.91730632547973,0.05129642927237188,0.10907928241147324,False,False
2019-07-19,306.8699951171875,0.8689673409102029,0.950679908583145,1.014338299496515,1.1161027163612545,4.399993896484375,35.62844000287038,40.209991455078125,15.13485621226954,20.493583790600837,0.049320091416855005,0.11610271636125447,False,False
2019-07-22,308.54998779296875,0.8605412397288144,0.9541768949927534,1.0088154313022637,1.1168514011142712,2.7200012207032387,36.05449838739969,43.029998779296875,14.138718490621898,21.915779896777792,0.04582310500724662,0.11685140111427117,False,False
2019-07-23,307.8800048828125,0.8624138781429993,0.9520479919291749,1.0110107317042225,1.1156485637637306,3.389984130859375,35.605880376267635,42.360015869140625,14.763464478986293,20.84241589728134,0.047952008070825114,0.11564856376373056,False,False
2019-07-24,310.2699890136719,0.8414929112798784,0.9529486331407331,1.0032229994372932,1.1110815429792193,1.0000000000000568,34.465269119784125,49.17999267578125,14.598627078503,19.866642041281125,0.04705136685926692,0.11108154297921935,False,False
2019-07-25,308.7300109863281,0.8456903671391143,0.9498982243094549,1.0082271821234,1.1122571235189955,2.53997802734375,34.65714297731307,47.6400146484375,15.467921759376509,19.189221217936563,0.05010177569054508,0.11225712351899553,False,False
2019-07-26,311.2699890136719,0.8387894932152383,0.951250596347369,1.0,1.1112420605224371,0.0,34.62631495667722,50.17999267578125,15.174226339377526,19.452088617299694,0.04874940365263103,0.11124206052243713,False,False
