root_mean_squared_error,mean_absolute_error,mean_squared_error,r2_score,selected_features,numoffeatures,predicted_column,model,actual,predicted,close,date,company
0.10500035740873088,0.08181646252749873,0.011025075055961226,-1.7281901858393893,"['CP % BA 180 days', 'CP % HV 7 days', 'CP % BA 7 days', 'Avg Inc % in 365 days', 'Low GR', 'CP % BA 90 days', 'Sequential Increase %', 'CP % BA 30 days', 'Spread Close-Open GR', 'Sequential Increase', 'Previous 360 days LB', 'Alpha GR', 'CP % LV 365 days', 'Sequential Decrease', 'CP % LV 7 days', 'Sequential Decrease %', 'Beta GR', 'High GR', 'Spread High-Low GR', 'Open GR', 'Close GR']",21,Next 90 days LB,linear,"[1.0, 1.0, 0.9797211322618516, 0.9624402873384882, 0.9713766689033582, 0.9588587885356452, 0.9629065701705776, 0.9553694038228484, 0.9328863901008052, 0.9370959280263615, 0.9504747589983756, 0.976763793404668, 0.9520356154663886, 0.9569463908554724, 0.9478201396262323, 0.9365912875353276, 0.9338881418863524, 0.9480138675430688, 0.9597186059457076, 0.9553694038228484, 0.9539284163404412, 0.9561571969798252, 0.9442182329895722, 0.946852686486652, 0.9461444424015464, 0.952100725131823, 0.9524266060479076, 0.9556318238800456, 0.9539284163404412, 0.9345154137956302, 0.9331991528762764, 0.9207252771663402, 0.9264265072765496, 0.9506695737182684, 0.9484662732388398, 0.9389297327575378, 0.9293967881223822, 0.9299559145197754, 0.9378538609950652, 0.9430663258863392, 0.9363391229790576, 0.908699084552349, 0.9164196648332604, 0.9123336463264496, 0.9055646268582902, 0.9017498161874684, 0.8879953872084431, 0.8970408022831422, 0.903095948433674, 0.934013548026416, 0.9303911504534936, 0.9393735078074072, 0.9336375261983674, 0.9351435289204778, 0.9526222217950588, 0.9734153981610886, 0.9700899846252504, 0.9539937851692318, 0.9476264908703432, 0.9470460190834568, 0.9571438678076802, 0.9804805566839644, 0.9741650746054674, 0.9833215504568794, 0.9753943592217535, 1.0, 0.9985826876381748, 0.9923239694514744, 0.9833903989424376, 0.9860742454907554, 1.0, 1.0, 1.0, 1.0, 0.9940172128091364, 0.9906873948760276, 0.9892293239472246, 0.9944851213211736, 0.994819669835692, 0.9902892302711797, 0.9934161172580228, 0.9691943895824592, 0.9871161021678788, 0.9926825218343776, 0.9856685169041278, 0.9761039656431992, 0.9795309256806236, 0.9774589920040636, 0.9829167290447252, 0.9805052550295016, 0.9996619588130288, 1.0, 1.0, 1.0, 0.9932856300033016, 0.9767050425283494, 0.9738541386029064, 0.9715011089824076, 0.9683215709184106, 1.0, 0.9936345217330608, 0.9632183804064968, 0.9663166662144378, 0.9722765422665955, 0.9838112013317312, 0.9631018277687796, 0.9301320716975924, 0.8992460634843359, 0.9019248661971314, 0.8773474790685889, 0.8804483378348236, 0.8639935383190964, 0.8400445764281924, 0.8743759428786602, 0.8800981398524995, 0.8873048313236377, 0.8706861109565053, 0.8575495083158402, 0.8544361025652389, 0.8352464569833392, 0.8400914761417262, 0.8396699242793885, 0.845230065637626, 0.8482288050040783, 0.8275369466676757, 0.8381747227328534, 0.8610793316594492, 0.8756976460301599, 0.8748329948251993, 0.8747313605994128, 0.8602924008564374, 0.8580869148559043, 0.8747313605994128, 0.870283635194082, 0.8870435359843667, 0.9060939601061092, 0.9155674435994752, 0.9274058969332288, 0.9319391143897504, 0.9426711495050014, 0.9432024097592036, 0.9459866471700706, 0.884283411601105, 0.8617690592124482, 0.8626080670677128, 0.8565741483965862, 0.871139389440141, 0.8737165476562547, 0.8774320861233557, 0.8615225850236946, 0.8544361025652389, 0.851150384359794, 0.8453510322257772, 0.8441496532257773, 0.8250477637470621, 0.8261952769472377, 0.8338465374982381, 0.8222354754891226, 0.8371469780133043, 0.8593739692906279, 0.8452746277212827, 0.8344555199604576, 0.8330910951212535, 0.8428921576648069, 0.8258885661318639, 0.82752813026635, 0.84304712325954, 0.8635279028456732, 0.8737296457410108, 0.844185333751721, 0.867776897874406, 0.8890325170099558, 0.9132917409243532, 0.886968861994782, 0.8619587738278154, 0.8564313394371025, 0.8388827975526756, 0.8317813127171457, 0.8148323160205166, 0.8081780866728947, 0.790256745967602, 0.7873168303429123, 0.7833712572737759, 0.7686633459873163, 0.7738088218064115, 0.7878128233076626, 0.7891687194382146, 0.7709033606618778, 0.7857877269337417, 0.8005586689910205, 0.7991169864432209, 0.8087483127774621, 0.8299245704892534, 0.8204699663243648, 0.8072770098933192, 0.8322342739796971, 0.8333433782940847, 0.8217443403472113, 0.8225796870958161, 0.8265833377725816, 0.8502379829839832, 0.8445480932884563, 0.8772958857225713, 0.8785846019266011, 0.840625752087943, 0.8725658286350327, 0.8708533281324397, 0.862553306018429, 0.8285748344689805, 0.8774637609852912, 0.8746185060162976, 0.9046429025857858, 0.8902983784165996, 0.938976092550128, 0.964927047659741, 0.9350825707828472, 0.9451697396202958, 0.9217367494997492, 0.9768498111342996, 1.0, 1.0, 0.9807840123801866, 1.0]","[0.9876476658651628, 1.0032642379987289, 1.0187344520721524, 1.009731866953115, 1.0229420662807382, 1.003047623427677, 0.9926000203380592, 1.009505342782633, 0.9921800855953105, 1.0020458404678858, 0.9971891457872977, 0.9877708361907148, 0.9987387727850656, 0.9945148839585554, 0.9977935010567457, 0.9860916551433004, 0.9607760143139462, 0.957715722421043, 0.9592184486970401, 0.9635779166793245, 0.9653719278543559, 0.9612217417169583, 0.9669673097288918, 0.9557105738735963, 0.955710464397154, 0.9463153315279553, 0.9479757418531818, 0.9629826586139572, 0.9468350924800938, 0.9712980649970782, 0.9552268451954442, 0.9996958554179229, 0.9754520420200196, 0.9727178086592504, 0.951699475645696, 0.946222303671765, 0.9549291252767367, 0.9478092143209853, 0.9487573741761456, 0.9479344714349519, 0.9506880724004323, 0.9749855927183184, 0.960617653518528, 0.9656254973793056, 0.9541430302028301, 0.9612280771974977, 0.9888024690718834, 0.9787118401263791, 0.9765982024045229, 0.9807425300608436, 0.9780736330138043, 0.9775160159682434, 0.9792684660410695, 0.9769019133707777, 0.9749335309558309, 0.9778678032293479, 0.9814704903953143, 0.9872559815359021, 0.9810255343147621, 0.990384333462803, 0.9832207082768737, 0.987008605512591, 0.9866930821768023, 0.9836355691990761, 0.9824053885079643, 0.9849955863389922, 0.989716117163003, 0.9925758500359265, 0.9899875952837776, 0.9874273309305387, 0.9723292104120791, 0.9788593761488191, 0.9779578260880283, 0.9769923977079747, 0.9673554121870228, 0.9686513857277106, 0.976898455621035, 0.9750220520676504, 0.9696339693217698, 0.9368258522995028, 0.9287322806197971, 1.0010032329731207, 0.9804102363185477, 0.96286361605422, 0.9771076826790774, 0.9714790236228104, 0.9768175582103656, 0.9715396958576885, 0.9681237404501994, 0.9639224821672137, 0.9765694395409381, 0.9374467751729247, 0.9359810576778751, 0.9590915961850992, 0.968887521696074, 0.9784659455769706, 0.9812933292707261, 0.9726739119137716, 0.9883975206088387, 0.9957734346954674, 0.9765221462295566, 0.9989324185552996, 0.9934706143990077, 0.9889662024889151, 0.9802844841432494, 0.9998371668769236, 0.9923696442453307, 1.0047026690675915, 0.9972901094306269, 0.9790894743947613, 0.9795659113448465, 0.9929602080378572, 0.9958522179073196, 0.9879656801910107, 0.9985439417459527, 0.9898562081332095, 0.9949159464303957, 0.9994990270627473, 1.0023189217693695, 1.0061935285009702, 0.9997631216865271, 0.997718508493416, 0.990833527615342, 0.9896355455197792, 1.0061361673503284, 0.9851181938646805, 0.9857802314721437, 0.9754555642474035, 0.974907381255034, 0.9839231991624214, 0.9778832703413375, 0.9741186985733301, 0.9776442310115899, 0.9741470330413642, 0.973753262975118, 0.9816527198815435, 0.9907241518985523, 0.9913150862098599, 0.9972005473155865, 1.006551791320689, 0.9991533699161614, 1.0124552105148834, 0.9942744576359483, 1.0051820154613484, 0.9947907123833536, 0.9768095869759948, 0.9737896479367749, 0.9874871962242084, 0.9880223871605998, 1.0009936427573303, 0.9868556104366857, 0.99588394844217, 0.9788654824584211, 0.9899588897021263, 0.985006343831987, 0.9869818311472832, 0.9780520555466973, 0.9816013814960662, 0.9852531757009201, 0.9740341354636318, 0.9956411351046789, 0.9813295282459595, 0.985583061549356, 0.9820569792235383, 0.9771531408287796, 0.9768283569464169, 0.9692235627684108, 0.9700589338108052, 0.9786078799956676, 0.9861524733698286, 0.987635232011779, 0.981372328014556, 0.9864733366359731, 0.9876716300769539, 0.9940053642415188, 1.0043109805736918, 0.9980415274419125, 0.9894083018267726, 0.9987892766182875, 1.010210846210878, 1.0064769538518907, 1.0174810604636084, 1.021752700173882, 1.0175739209710004, 1.0241490660885821, 0.9973828388458138, 1.002630271807205, 1.0167827481623788, 1.0011301659424117, 0.9970559656382451, 1.0047229190582905, 0.9977057805478478, 0.9961662960113006, 1.0074964405052125, 1.018281934913671, 1.0051410584091285, 1.0053193293640512, 1.0031971210844812, 0.9969276858087548, 0.99894128571325, 1.0030875574683429, 1.0090704703262214, 1.000749191006651, 1.008275776788144, 1.0094542329728469, 1.0094852310876559, 1.0033636246932485, 1.0148709272620122, 1.0147710107589498, 0.9842822415251505, 0.9988658811050952, 0.9844344361101462, 0.9918279600930617, 0.9851765197886827, 0.9781223519613605, 0.9903151483813931, 1.0089511297370755, 0.9919623050474464, 0.9848971147000952, 0.9764086640698704, 0.9775252644707434, 1.0035284348888216, 0.9899743447975757]","[137.27000427246094, 139.9600067138672, 142.02000427246094, 144.57000732421875, 143.24000549316406, 145.11000061035156, 144.5, 145.63999938964844, 149.14999389648438, 148.47999572753906, 146.38999938964844, 142.4499969482422, 146.14999389648438, 145.39999389648438, 146.8000030517578, 148.55999755859375, 148.99000549316406, 146.77000427246094, 144.97999572753906, 145.63999938964844, 145.86000061035156, 145.52000427246094, 147.36000061035156, 146.9499969482422, 147.05999755859375, 146.13999938964844, 146.08999633789062, 145.60000610351562, 145.86000061035156, 148.88999938964844, 149.10000610351562, 151.1199951171875, 150.19000244140625, 146.36000061035156, 146.6999969482422, 148.19000244140625, 149.7100067138672, 149.6199951171875, 148.36000061035156, 147.5399932861328, 148.60000610351562, 153.1199951171875, 151.8300018310547, 152.50999450683594, 153.64999389648438, 154.3000030517578, 156.69000244140625, 155.11000061035156, 154.07000732421875, 148.97000122070312, 149.5500030517578, 148.1199951171875, 149.02999877929688, 148.7899932861328, 146.05999755859375, 142.94000244140625, 143.42999267578125, 145.85000610351562, 146.8300018310547, 146.9199981689453, 145.3699951171875, 141.91000366210938, 142.8300018310547, 141.5, 142.64999389648438, 139.13999938964844, 141.11000061035156, 142.0, 143.2899932861328, 142.89999389648438, 140.91000366210938, 143.75999450683594, 144.83999633789062, 146.5500030517578, 148.75999450683594, 149.25999450683594, 149.47999572753906, 148.69000244140625, 148.63999938964844, 149.32000732421875, 148.85000610351562, 152.57000732421875, 149.8000030517578, 148.9600067138672, 150.02000427246094, 151.49000549316406, 150.9600067138672, 151.27999877929688, 150.44000244140625, 150.80999755859375, 147.9199981689453, 150.0, 151.0, 153.49000549316406, 157.8699951171875, 160.5500030517578, 161.02000427246094, 161.41000366210938, 161.94000244140625, 156.80999755859375, 160.24000549316406, 165.3000030517578, 164.77000427246094, 163.75999450683594, 161.83999633789062, 165.32000732421875, 171.17999267578125, 175.0800018310547, 174.55999755859375, 179.4499969482422, 175.74000549316406, 174.3300018310547, 179.3000030517578, 172.25999450683594, 171.13999938964844, 169.75, 172.99000549316406, 175.63999938964844, 176.27999877929688, 180.3300018310547, 179.2899932861328, 179.3800048828125, 178.1999969482422, 177.57000732421875, 182.009994506836, 179.6999969482422, 174.9199981689453, 172.0, 172.1699981689453, 172.19000244140625, 175.0800018310547, 175.52999877929688, 172.19000244140625, 173.07000732421875, 169.8000030517578, 166.22999572753906, 164.50999450683594, 162.41000366210938, 161.6199951171875, 159.77999877929688, 159.69000244140625, 159.22000122070312, 170.3300018310547, 174.77999877929688, 174.61000061035156, 175.83999633789062, 172.89999389648438, 172.38999938964844, 171.66000366210938, 174.8300018310547, 176.27999877929688, 172.1199951171875, 168.63999938964844, 168.8800048828125, 172.7899932861328, 172.5500030517578, 168.8800048828125, 167.3000030517578, 164.32000732421875, 160.07000732421875, 162.74000549316406, 164.85000610351562, 165.1199951171875, 163.1999969482422, 166.55999755859375, 166.22999572753906, 163.1699981689453, 159.3000030517578, 157.44000244140625, 162.9499969482422, 158.52000427246094, 154.72999572753906, 150.6199951171875, 155.08999633789062, 159.58999633789062, 160.6199951171875, 163.97999572753906, 165.3800048828125, 168.82000732421875, 170.2100067138672, 174.07000732421875, 174.72000122070312, 175.60000610351562, 178.9600067138672, 177.77000427246094, 174.61000061035156, 174.30999755859375, 178.44000244140625, 175.05999755859375, 171.8300018310547, 172.13999938964844, 170.08999633789062, 165.75, 167.66000366210938, 170.39999389648438, 165.2899932861328, 165.07000732421875, 167.39999389648438, 167.22999572753906, 166.4199981689453, 161.7899932861328, 162.8800048828125, 156.8000030517578, 156.57000732421875, 163.63999938964844, 157.64999389648438, 157.9600067138672, 159.47999572753906, 166.02000427246094, 156.77000427246094, 157.27999877929688, 152.05999755859375, 154.50999450683594, 146.5, 142.55999755859375, 147.11000061035156, 145.5399932861328, 149.24000549316406, 140.82000732421875, 137.55999755859375, 137.58999633789062, 143.11000061035156, 140.36000061035156]","['2021-07-01', '2021-07-02', '2021-07-06', '2021-07-07', '2021-07-08', '2021-07-09', '2021-07-12', '2021-07-13', '2021-07-14', '2021-07-15', '2021-07-16', '2021-07-19', '2021-07-20', '2021-07-21', '2021-07-22', '2021-07-23', '2021-07-26', '2021-07-27', '2021-07-28', '2021-07-29', '2021-07-30', '2021-08-02', '2021-08-03', '2021-08-04', '2021-08-05', '2021-08-06', '2021-08-09', '2021-08-10', '2021-08-11', '2021-08-12', '2021-08-13', '2021-08-16', '2021-08-17', '2021-08-18', '2021-08-19', '2021-08-20', '2021-08-23', '2021-08-24', '2021-08-25', '2021-08-26', '2021-08-27', '2021-08-30', '2021-08-31', '2021-09-01', '2021-09-02', '2021-09-03', '2021-09-07', '2021-09-08', '2021-09-09', '2021-09-10', '2021-09-13', '2021-09-14', '2021-09-15', '2021-09-16', '2021-09-17', '2021-09-20', '2021-09-21', '2021-09-22', '2021-09-23', '2021-09-24', '2021-09-27', '2021-09-28', '2021-09-29', '2021-09-30', '2021-10-01', '2021-10-04', '2021-10-05', '2021-10-06', '2021-10-07', '2021-10-08', '2021-10-13', '2021-10-14', '2021-10-15', '2021-10-18', '2021-10-19', '2021-10-20', '2021-10-21', '2021-10-22', '2021-10-25', '2021-10-26', '2021-10-27', '2021-10-28', '2021-10-29', '2021-11-01', '2021-11-02', '2021-11-03', '2021-11-04', '2021-11-05', '2021-11-08', '2021-11-09', '2021-11-10', '2021-11-15', '2021-11-16', '2021-11-17', '2021-11-18', '2021-11-19', '2021-11-22', '2021-11-23', '2021-11-24', '2021-11-26', '2021-11-29', '2021-11-30', '2021-12-01', '2021-12-02', '2021-12-03', '2021-12-06', '2021-12-07', '2021-12-08', '2021-12-09', '2021-12-10', '2021-12-13', '2021-12-14', '2021-12-15', '2021-12-16', '2021-12-17', '2021-12-20', '2021-12-21', '2021-12-22', '2021-12-23', '2021-12-27', '2021-12-28', '2021-12-29', '2021-12-30', '2021-12-31', '2022-01-03', '2022-01-04', '2022-01-05', '2022-01-06', '2022-01-07', '2022-01-10', '2022-01-11', '2022-01-12', '2022-01-13', '2022-01-14', '2022-01-18', '2022-01-19', '2022-01-20', '2022-01-21', '2022-01-24', '2022-01-25', '2022-01-26', '2022-01-27', '2022-01-28', '2022-01-31', '2022-02-01', '2022-02-02', '2022-02-03', '2022-02-04', '2022-02-07', '2022-02-08', '2022-02-09', '2022-02-10', '2022-02-11', '2022-02-14', '2022-02-15', '2022-02-16', '2022-02-17', '2022-02-18', '2022-02-22', '2022-02-23', '2022-02-24', '2022-02-25', '2022-02-28', '2022-03-01', '2022-03-02', '2022-03-03', '2022-03-04', '2022-03-07', '2022-03-08', '2022-03-09', '2022-03-10', '2022-03-11', '2022-03-14', '2022-03-15', '2022-03-16', '2022-03-17', '2022-03-18', '2022-03-21', '2022-03-22', '2022-03-23', '2022-03-24', '2022-03-25', '2022-03-28', '2022-03-29', '2022-03-30', '2022-03-31', '2022-04-01', '2022-04-04', '2022-04-05', '2022-04-06', '2022-04-07', '2022-04-08', '2022-04-11', '2022-04-12', '2022-04-13', '2022-04-14', '2022-04-18', '2022-04-19', '2022-04-20', '2022-04-21', '2022-04-22', '2022-04-25', '2022-04-26', '2022-04-27', '2022-04-28', '2022-04-29', '2022-05-02', '2022-05-03', '2022-05-04', '2022-05-05', '2022-05-06', '2022-05-09', '2022-05-10', '2022-05-11', '2022-05-12', '2022-05-13', '2022-05-16', '2022-05-17', '2022-05-18', '2022-05-19', '2022-05-20', '2022-05-23', '2022-05-24']",AAPL
