Date,Dividends
1965-06-08,0.003313
1965-03-09,0.003313
1964-12-01,0.006626
1964-09-08,0.002385
1964-06-09,0.002385
1964-05-27,0.0
1964-03-10,0.002209
1963-12-03,0.003092
1963-09-03,0.001988
1963-03-05,0.001988
1962-12-04,0.001988
1962-09-05,0.001767
1962-06-05,0.001767
1962-03-06,0.001767
