Date,Dividends
2022-03-08,3.357
2021-03-04,3.378
2020-03-03,3.042
2019-04-09,0.0
2019-03-04,2.567204
2018-03-06,2.667563
2017-03-01,2.460573
2016-02-24,2.47491
2015-03-02,2.524194
2014-02-27,2.43638
2013-02-26,2.267025
2012-02-27,2.204301
2011-02-24,2.108423
2010-03-02,1.780466
2009-02-24,1.541219
2008-02-26,1.318996
2007-03-06,0.968638
2006-02-28,0.801075
2004-02-24,0.722222
2003-03-04,0.62724
2002-03-21,0.467742
2001-03-22,0.449821
2000-11-14,0.96595
2000-05-11,0.0
