Date,Open,High,Low,Close,Adj Close,Volume,Spread High-Low,Spread Close-Open,Unix Date
2022-06-17,132.55999755859375,134.24000549316406,131.42999267578125,132.61500549316406,132.61500549316406,7320642,2.8100128173828125,0.0550079345703125,1655424000.0
2022-06-16,131.02999877929688,135.05999755859375,130.61000061035156,133.1999969482422,133.1999969482422,7340454,4.4499969482421875,2.1699981689453125,1655337600.0
2022-06-15,134.44000244140625,134.8699951171875,129.5,132.99000549316406,132.99000549316406,9493927,5.3699951171875,-1.4499969482421875,1655251200.0
2022-06-14,137.50999450683594,137.72999572753906,132.54269409179688,133.92999267578125,133.92999267578125,6801267,5.1873016357421875,-3.5800018310546875,1655164800.0
2022-06-13,139.5,140.47999572753906,138.16000366210938,138.44000244140625,138.44000244140625,5056380,2.3199920654296875,-1.05999755859375,1655078400.0
2022-06-10,140.88999938964844,143.14100646972656,139.47500610351562,143.0399932861328,143.0399932861328,4549528,3.6660003662109375,2.149993896484375,1654819200.0
2022-06-09,145.41000366210938,146.88999938964844,142.33999633789062,142.49000549316406,142.49000549316406,4625700,4.5500030517578125,-2.9199981689453125,1654732800.0
2022-06-08,146.3000030517578,146.7100067138672,145.1999969482422,145.5399932861328,145.5399932861328,2711362,1.510009765625,-0.760009765625,1654646400.0
2022-06-07,143.6699981689453,146.77000427246094,143.52000427246094,146.77000427246094,146.77000427246094,2971960,3.25,3.100006103515625,1654560000.0
2022-06-06,147.3699951171875,147.61000061035156,144.60000610351562,144.9600067138672,144.9600067138672,3233003,3.0099945068359375,-2.4099884033203125,1654473600.0
2022-06-03,146.36000061035156,147.17999267578125,145.11900329589844,145.92999267578125,145.92999267578125,2928490,2.0609893798828125,-0.4300079345703125,1654214400.0
2022-06-02,145.97000122070312,146.8000030517578,142.6300048828125,146.72999572753906,146.72999572753906,4789861,4.1699981689453125,0.7599945068359375,1654128000.0
2022-06-01,148.0,148.1199951171875,144.72000122070312,146.07940673828125,146.07940673828125,4781917,3.399993896484375,-1.92059326171875,1654041600.0
2022-05-31,147.2899932861328,148.98989868164062,146.1605987548828,148.35000610351562,148.35000610351562,4651444,2.8292999267578125,1.0600128173828125,1653955200.0
2022-05-27,146.97000122070312,148.72000122070312,146.6300048828125,148.72000122070312,148.72000122070312,6027800,2.089996337890625,1.75,1653609600.0
2022-05-26,146.47999572753906,147.3800048828125,145.0399932861328,146.47999572753906,146.47999572753906,5701800,2.3400115966796875,0.0,1653523200.0
2022-05-25,147.11000061035156,147.13999938964844,143.5,145.2100067138672,145.2100067138672,8217300,3.6399993896484375,-1.899993896484375,1653436800.0
2022-05-24,144.88999938964844,147.94000244140625,144.82000732421875,147.6300048828125,147.6300048828125,7205400,3.1199951171875,2.7400054931640625,1653350400.0
2022-05-23,142.83999633789062,145.6300048828125,142.0800018310547,145.0500030517578,145.0500030517578,7134500,3.5500030517578125,2.2100067138671875,1653264000.0
2022-05-20,142.14999389648438,142.44000244140625,139.18600463867188,141.7899932861328,141.7899932861328,5955207,3.253997802734375,-0.3600006103515625,1653004800.0
2022-05-19,143.41000366210938,143.4199981689453,140.6199951171875,140.93499755859375,140.93499755859375,5958135,2.8000030517578125,-2.475006103515625,1652918400.0
2022-05-18,154.6699981689453,154.75999450683594,144.5399932861328,145.0399932861328,145.0399932861328,9667100,10.220001220703125,-9.6300048828125,1652832000.0
2022-05-17,155.1300048828125,156.75,153.07000732421875,154.67999267578125,154.67999267578125,6509100,3.67999267578125,-0.45001220703125,1652745600.0
2022-05-16,153.47000122070312,155.89999389648438,152.02999877929688,155.1199951171875,155.1199951171875,5971000,3.8699951171875,1.649993896484375,1652659200.0
2022-05-13,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,153.6199951171875,5675200,3.30999755859375,1.0399932861328125,1652400000.0
2022-05-12,153.52000427246094,153.61000061035156,149.8800048828125,151.99000549316406,151.99000549316406,9600800,3.7299957275390625,-1.529998779296875,1652313600.0
2022-05-11,154.02999877929688,155.89999389648438,152.35000610351562,152.61000061035156,152.61000061035156,7692200,3.54998779296875,-1.4199981689453125,1652227200.0
2022-05-10,155.5500030517578,156.6199951171875,153.94000244140625,154.7899932861328,154.7899932861328,7447400,2.67999267578125,-0.760009765625,1652140800.0
2022-05-09,153.9600067138672,156.75999450683594,152.75,155.61000061035156,155.61000061035156,8540800,4.0099945068359375,1.649993896484375,1652054400.0
2022-05-06,154.77000427246094,156.24000549316406,153.8699951171875,156.0,156.0,7303500,2.3700103759765625,1.2299957275390625,1651795200.0
2022-05-05,156.3000030517578,157.2899932861328,153.13999938964844,154.4600067138672,154.4600067138672,8217100,4.149993896484375,-1.839996337890625,1651708800.0
2022-05-04,155.8300018310547,157.5500030517578,155.14999389648438,157.36000061035156,157.36000061035156,7771000,2.4000091552734375,1.529998779296875,1651622400.0
2022-05-03,158.22000122070312,158.99000549316406,155.00999450683594,156.2100067138672,156.2100067138672,10344000,3.980010986328125,-2.0099945068359375,1651536000.0
2022-05-02,161.60000610351562,162.0,156.19000244140625,158.3800048828125,158.3800048828125,10351600,5.80999755859375,-3.220001220703125,1651449600.0
2022-04-29,162.47000122070312,162.9499969482422,160.1999969482422,160.5500030517578,160.5500030517578,10636000,2.75,-1.9199981689453125,1651190400.0
2022-04-28,160.5399932861328,163.7100067138672,159.27000427246094,163.41000366210938,163.41000366210938,9306800,4.44000244140625,2.8700103759765625,1651104000.0
2022-04-27,160.2100067138672,161.4499969482422,159.11000061035156,159.36000061035156,159.36000061035156,6754900,2.339996337890625,-0.850006103515625,1651017600.0
2022-04-26,162.67999267578125,163.63999938964844,159.75,159.7899932861328,159.7899932861328,7769500,3.8899993896484375,-2.8899993896484375,1650931200.0
2022-04-25,161.6999969482422,163.2899932861328,159.8000030517578,162.5500030517578,162.5500030517578,6986800,3.489990234375,0.850006103515625,1650844800.0
2022-04-22,163.24000549316406,163.52000427246094,160.91000366210938,161.25,161.25,9394600,2.6100006103515625,-1.9900054931640625,1650585600.0
2022-04-21,163.82000732421875,164.89999389648438,162.42999267578125,162.61000061035156,162.61000061035156,9365700,2.470001220703125,-1.2100067138671875,1650499200.0
2022-04-20,160.5,164.47999572753906,160.0,163.64999389648438,162.7369842529297,10196100,4.4799957275390625,3.149993896484375,1650412800.0
2022-04-19,156.77000427246094,160.02999877929688,156.3000030517578,159.41000366210938,158.52066040039062,7897000,3.7299957275390625,2.6399993896484375,1650326400.0
2022-04-18,158.47999572753906,158.97999572753906,156.52999877929688,157.05999755859375,156.1837615966797,6034500,2.4499969482421875,-1.4199981689453125,1650240000.0
2022-04-14,159.97999572753906,160.3000030517578,158.4499969482422,158.57000732421875,157.6853485107422,7806500,1.850006103515625,-1.4099884033203125,1649894400.0
2022-04-13,159.0800018310547,160.41000366210938,158.7100067138672,159.4600067138672,158.57037353515625,5247700,1.6999969482421875,0.3800048828125,1649808000.0
2022-04-12,159.30999755859375,160.6300048828125,158.6999969482422,159.00999450683594,158.1228790283203,7221500,1.9300079345703125,-0.3000030517578125,1649721600.0
2022-04-11,159.9499969482422,161.2100067138672,158.6300048828125,159.49000549316406,158.60020446777344,6158400,2.5800018310546875,-0.459991455078125,1649635200.0
2022-04-08,159.6999969482422,160.52999877929688,158.9199981689453,160.10000610351562,159.20680236816406,6045400,1.6100006103515625,0.4000091552734375,1649376000.0
2022-04-07,157.8699951171875,159.38999938964844,156.97000122070312,158.86000061035156,157.97372436523438,6889700,2.4199981689453125,0.9900054931640625,1649289600.0
2022-04-06,154.4199981689453,157.2899932861328,153.94000244140625,156.8300018310547,155.95504760742188,8884700,3.3499908447265625,2.410003662109375,1649203200.0
2022-04-05,153.61000061035156,157.3699951171875,153.5399932861328,154.6199951171875,153.7573699951172,7653000,3.8300018310546875,1.0099945068359375,1649116800.0
2022-04-04,153.80999755859375,154.35000610351562,151.25999450683594,154.0800018310547,153.2203826904297,5992000,3.0900115966796875,0.2700042724609375,1649030400.0
2022-04-01,153.52000427246094,155.4600067138672,152.05999755859375,155.08999633789062,154.22474670410156,5742600,3.4000091552734375,1.5699920654296875,1648771200.0
2022-03-31,154.10000610351562,154.33999633789062,152.39999389648438,152.8000030517578,151.94752502441406,7538600,1.94000244140625,-1.3000030517578125,1648684800.0
2022-03-30,152.5,154.42999267578125,151.94000244140625,154.38999938964844,153.52865600585938,5779300,2.489990234375,1.8899993896484375,1648598400.0
2022-03-29,155.3699951171875,156.47000122070312,154.02000427246094,155.4600067138672,154.5926971435547,5643400,2.4499969482421875,0.0900115966796875,1648512000.0
2022-03-28,153.63999938964844,153.89999389648438,152.6300048828125,153.8800048828125,153.02151489257812,4234000,1.269989013671875,0.2400054931640625,1648425600.0
2022-03-25,151.6300048828125,153.9199981689453,151.50999450683594,152.8300018310547,151.9773712158203,5047700,2.410003662109375,1.1999969482421875,1648166400.0
2022-03-24,150.88999938964844,151.55999755859375,150.16000366210938,151.0800018310547,150.23712158203125,4203100,1.399993896484375,0.19000244140625,1648080000.0
2022-03-23,152.1999969482422,153.00999450683594,150.69000244140625,150.82000732421875,149.97857666015625,5531900,2.3199920654296875,-1.3799896240234375,1647993600.0
2022-03-22,153.42999267578125,153.60000610351562,150.52000427246094,151.8800048828125,151.0326690673828,7292100,3.0800018310546875,-1.54998779296875,1647907200.0
2022-03-21,150.44000244140625,151.4199981689453,149.24000549316406,150.72000122070312,149.87913513183594,6937500,2.17999267578125,0.279998779296875,1647820800.0
2022-03-18,150.8699951171875,150.8699951171875,148.24000549316406,150.14999389648438,149.3123016357422,15570300,2.6299896240234375,-0.720001220703125,1647561600.0
2022-03-17,149.99000549316406,150.47000122070312,148.5,150.22999572753906,149.39186096191406,6003800,1.970001220703125,0.239990234375,1647475200.0
2022-03-16,150.6300048828125,151.7899932861328,148.0399932861328,149.75999450683594,148.9244842529297,6908900,3.75,-0.8700103759765625,1647388800.0
2022-03-15,147.00999450683594,150.5399932861328,146.88999938964844,150.27000427246094,149.43165588378906,9868400,3.649993896484375,3.260009765625,1647302400.0
2022-03-14,144.4499969482422,146.0399932861328,143.35000610351562,145.0500030517578,144.2407684326172,7964600,2.6899871826171875,0.600006103515625,1647216000.0
2022-03-11,145.39999389648438,146.16000366210938,143.02999877929688,143.22000122070312,142.4209747314453,7086100,3.1300048828125,-2.17999267578125,1646956800.0
2022-03-10,147.8000030517578,148.27999877929688,143.94000244140625,144.94000244140625,144.13137817382812,9221000,4.339996337890625,-2.8600006103515625,1646870400.0
2022-03-09,148.8300018310547,150.47000122070312,147.80999755859375,148.77000427246094,147.9400177001953,7044100,2.660003662109375,-0.05999755859375,1646784000.0
2022-03-08,152.17999267578125,152.9499969482422,146.5800018310547,146.7899932861328,145.97105407714844,9517200,6.3699951171875,-5.3899993896484375,1646697600.0
2022-03-07,154.49000549316406,154.52000427246094,151.13999938964844,152.83999633789062,151.9873046875,8374500,3.3800048828125,-1.6500091552734375,1646611200.0
2022-03-04,153.1199951171875,155.35000610351562,152.5500030517578,155.13999938964844,154.27447509765625,8639100,2.8000030517578125,2.0200042724609375,1646352000.0
2022-03-03,153.77000427246094,155.86000061035156,153.77000427246094,154.36000061035156,153.4988250732422,7451200,2.089996337890625,0.589996337890625,1646265600.0
2022-03-02,152.9600067138672,155.0800018310547,152.60000610351562,153.7899932861328,152.9320068359375,6111300,2.4799957275390625,0.829986572265625,1646179200.0
2022-03-01,154.30999755859375,155.39999389648438,152.33999633789062,153.30999755859375,152.45468139648438,8311900,3.05999755859375,-1.0,1646092800.0
2022-02-28,156.2899932861328,157.19000244140625,153.82000732421875,155.88999938964844,155.02029418945312,8669200,3.3699951171875,-0.399993896484375,1646006400.0
2022-02-25,152.3300018310547,158.94000244140625,152.25,158.24000549316406,157.357177734375,8888800,6.69000244140625,5.910003662109375,1645747200.0
2022-02-24,155.63999938964844,155.97999572753906,150.55999755859375,151.75999450683594,150.913330078125,13145100,5.4199981689453125,-3.8800048828125,1645660800.0
2022-02-23,158.3000030517578,158.60000610351562,155.60000610351562,155.9600067138672,155.08990478515625,6273000,3.0,-2.339996337890625,1645574400.0
2022-02-22,160.11000061035156,160.8800048828125,156.66000366210938,157.92999267578125,157.0489044189453,8179500,4.220001220703125,-2.1800079345703125,1645488000.0
2022-02-18,159.5,161.05999755859375,158.82000732421875,159.89999389648438,159.00791931152344,8063200,2.239990234375,0.399993896484375,1645142400.0
2022-02-17,158.3800048828125,160.3800048828125,157.35000610351562,159.82000732421875,158.92837524414062,7925500,3.029998779296875,1.44000244140625,1645056000.0
2022-02-16,156.8300018310547,158.77999877929688,156.27000427246094,158.00999450683594,157.1284637451172,9315700,2.5099945068359375,1.17999267578125,1644969600.0
2022-02-15,157.77000427246094,159.32000732421875,156.11000061035156,156.82000732421875,155.9451141357422,6659200,3.2100067138671875,-0.9499969482421875,1644883200.0
2022-02-14,156.13999938964844,157.05999755859375,153.36000061035156,156.74000549316406,155.8655548095703,9472200,3.6999969482421875,0.600006103515625,1644796800.0
2022-02-11,158.00999450683594,158.5800018310547,155.5800018310547,156.2899932861328,155.4180450439453,9341400,3.0,-1.720001220703125,1644537600.0
2022-02-10,159.08999633789062,159.5,156.64999389648438,157.1699981689453,156.29315185546875,7033000,2.850006103515625,-1.9199981689453125,1644451200.0
2022-02-09,160.36000061035156,160.63999938964844,159.27000427246094,159.60000610351562,158.7095947265625,8077400,1.3699951171875,-0.7599945068359375,1644364800.0
2022-02-08,161.1199951171875,161.27000427246094,159.64999389648438,159.9600067138672,159.06759643554688,5048700,1.6200103759765625,-1.1599884033203125,1644278400.0
2022-02-07,161.8699951171875,162.25999450683594,159.6699981689453,160.32000732421875,159.4255828857422,6430500,2.589996337890625,-1.54998779296875,1644192000.0
2022-02-04,163.1300048828125,164.49000549316406,161.41000366210938,161.52999877929688,160.6288299560547,8959900,3.0800018310546875,-1.600006103515625,1643932800.0
2022-02-03,161.97999572753906,164.97999572753906,161.6199951171875,164.13999938964844,163.22425842285156,10474500,3.3600006103515625,2.160003662109375,1643846400.0
2022-02-02,160.13999938964844,162.83999633789062,159.47000122070312,162.60000610351562,161.69285583496094,7558800,3.3699951171875,2.4600067138671875,1643760000.0
2022-02-01,160.7899932861328,161.3000030517578,157.72999572753906,159.74000549316406,158.84881591796875,6284100,3.57000732421875,-1.04998779296875,1643673600.0
2022-01-31,159.35000610351562,160.64999389648438,158.8699951171875,160.4499969482422,159.55484008789062,8950100,1.779998779296875,1.0999908447265625,1643587200.0
2022-01-28,158.61000061035156,160.9499969482422,157.32000732421875,160.5,159.6045684814453,9494200,3.6299896240234375,1.8899993896484375,1643328000.0
2022-01-27,158.72999572753906,161.35000610351562,158.5800018310547,159.1300048828125,158.24221801757812,9083000,2.7700042724609375,0.4000091552734375,1643241600.0
2022-01-26,157.33999633789062,159.57000732421875,156.3800048828125,158.14999389648438,157.26766967773438,10707100,3.19000244140625,0.80999755859375,1643155200.0
2022-01-25,160.4499969482422,161.3000030517578,157.88999938964844,159.5399932861328,158.64991760253906,9369600,3.410003662109375,-0.910003662109375,1643068800.0
2022-01-24,163.42999267578125,164.1199951171875,158.72000122070312,161.3000030517578,160.40011596679688,14838100,5.399993896484375,-2.1299896240234375,1642982400.0
2022-01-21,163.0,165.35000610351562,162.10000610351562,162.6199951171875,161.71273803710938,10900400,3.25,-0.3800048828125,1642723200.0
2022-01-20,160.1199951171875,164.3300018310547,160.1199951171875,162.0,161.09620666503906,10799100,4.2100067138671875,1.8800048828125,1642636800.0
2022-01-19,157.61000061035156,164.19000244140625,156.97000122070312,162.0,160.23106384277344,14088300,7.220001220703125,4.3899993896484375,1642550400.0
2022-01-18,158.52999877929688,158.52999877929688,156.0399932861328,156.72999572753906,155.01858520507812,10988400,2.4900054931640625,-1.8000030517578125,1642464000.0
2022-01-14,158.07000732421875,160.49000549316406,157.55999755859375,159.80999755859375,158.06495666503906,10708000,2.9300079345703125,1.739990234375,1642118400.0
2022-01-13,159.30999755859375,159.4499969482422,157.77999877929688,158.2899932861328,156.56155395507812,6551000,1.6699981689453125,-1.0200042724609375,1642032000.0
2022-01-12,158.25999450683594,159.36000061035156,157.8300018310547,159.00999450683594,157.27369689941406,7127500,1.529998779296875,0.75,1641945600.0
2022-01-11,160.22000122070312,160.22000122070312,156.91000366210938,158.66000366210938,156.92752075195312,11957900,3.30999755859375,-1.55999755859375,1641859200.0
2022-01-10,162.50999450683594,163.1199951171875,160.1699981689453,160.52000427246094,158.7672119140625,8055000,2.9499969482421875,-1.989990234375,1641772800.0
2022-01-07,163.1300048828125,163.52999877929688,161.9499969482422,162.74000549316406,160.96298217773438,6098500,1.5800018310546875,-0.3899993896484375,1641513600.0
2022-01-06,164.33999633789062,165.1999969482422,162.61000061035156,162.8300018310547,161.05198669433594,7556000,2.589996337890625,-1.5099945068359375,1641427200.0
2022-01-05,163.44000244140625,165.32000732421875,163.39999389648438,164.2100067138672,162.41693115234375,9330200,1.920013427734375,0.7700042724609375,1641340800.0
2022-01-04,162.2899932861328,164.38999938964844,162.17999267578125,163.47000122070312,161.68499755859375,9253800,2.2100067138671875,1.1800079345703125,1641254400.0
2022-01-03,161.69000244140625,162.94000244140625,159.8800048828125,162.89999389648438,161.12123107910156,9317300,3.05999755859375,1.209991455078125,1641168000.0
2021-12-31,162.86000061035156,163.72999572753906,162.4600067138672,163.5800018310547,161.79380798339844,5327000,1.269989013671875,0.720001220703125,1640908800.0
2021-12-30,164.39999389648438,164.58999633789062,162.61000061035156,162.77000427246094,160.99266052246094,5911500,1.9799957275390625,-1.6299896240234375,1640822400.0
2021-12-29,163.2100067138672,164.97999572753906,163.0800018310547,164.19000244140625,162.3971405029297,5346100,1.899993896484375,0.9799957275390625,1640736000.0
2021-12-28,161.9600067138672,163.3800048828125,161.94000244140625,162.83999633789062,161.06187438964844,5929400,1.44000244140625,0.8799896240234375,1640649600.0
2021-12-27,160.6699981689453,161.99000549316406,160.61000061035156,161.97000122070312,160.20138549804688,4548600,1.3800048828125,1.3000030517578125,1640563200.0
2021-12-23,159.5,160.9199981689453,159.44000244140625,160.10000610351562,158.351806640625,5640900,1.4799957275390625,0.600006103515625,1640217600.0
2021-12-22,157.77000427246094,159.5800018310547,157.27000427246094,159.32000732421875,157.580322265625,6626300,2.30999755859375,1.5500030517578125,1640131200.0
2021-12-21,157.64999389648438,158.14999389648438,156.7899932861328,157.75999450683594,156.037353515625,6946000,1.3600006103515625,0.1100006103515625,1640044800.0
2021-12-20,156.60000610351562,158.4600067138672,156.57000732421875,157.86000061035156,156.13626098632812,9202600,1.8899993896484375,1.2599945068359375,1639958400.0
2021-12-17,160.66000366210938,161.72000122070312,157.30999755859375,157.4600067138672,155.74063110351562,24349400,4.410003662109375,-3.1999969482421875,1639699200.0
2021-12-16,158.72999572753906,161.32000732421875,158.4199981689453,161.11000061035156,159.3507843017578,10852900,2.9000091552734375,2.3800048828125,1639612800.0
2021-12-15,157.63999938964844,159.63999938964844,157.63999938964844,158.86000061035156,157.12535095214844,9152600,2.0,1.220001220703125,1639526400.0
2021-12-14,157.89999389648438,158.6300048828125,156.66000366210938,158.25,156.52200317382812,8677500,1.970001220703125,0.350006103515625,1639440000.0
2021-12-13,155.3000030517578,158.3300018310547,154.91000366210938,157.6699981689453,155.94833374023438,8944000,3.4199981689453125,2.3699951171875,1639353600.0
2021-12-10,153.85000610351562,155.8000030517578,153.42999267578125,155.4600067138672,153.76246643066406,7172300,2.3700103759765625,1.6100006103515625,1639094400.0
2021-12-09,152.30999755859375,154.19000244140625,151.60000610351562,153.32000732421875,151.64584350585938,8334300,2.589996337890625,1.010009765625,1639008000.0
2021-12-08,151.6699981689453,152.66000366210938,150.27999877929688,152.42999267578125,150.7655487060547,8329300,2.3800048828125,0.7599945068359375,1638921600.0
2021-12-07,151.9499969482422,152.5800018310547,151.27000427246094,151.75,150.0929718017578,7913400,1.30999755859375,-0.1999969482421875,1638835200.0
2021-12-06,150.19000244140625,152.38999938964844,150.19000244140625,152.14999389648438,150.4886016845703,11935100,2.1999969482421875,1.959991455078125,1638748800.0
2021-12-03,148.02000427246094,150.0,147.66000366210938,149.8800048828125,148.24339294433594,11200800,2.339996337890625,1.8600006103515625,1638489600.0
2021-12-02,147.00999450683594,148.4600067138672,146.94000244140625,147.25999450683594,145.65199279785156,9468800,1.5200042724609375,0.25,1638403200.0
2021-12-01,144.85000610351562,147.8699951171875,144.85000610351562,146.39999389648438,144.8013916015625,8313500,3.019989013671875,1.54998779296875,1638316800.0
2021-11-30,147.80999755859375,148.5399932861328,144.1199951171875,144.5800018310547,143.00128173828125,11696400,4.4199981689453125,-3.2299957275390625,1638230400.0
2021-11-29,147.7899932861328,149.66000366210938,146.7899932861328,149.02000427246094,147.39279174804688,7113300,2.8700103759765625,1.230010986328125,1638144000.0
2021-11-26,148.5800018310547,149.72000122070312,147.30999755859375,147.47000122070312,145.85971069335938,6299800,2.410003662109375,-1.1100006103515625,1637884800.0
2021-11-24,148.77000427246094,148.8800048828125,147.67999267578125,148.66000366210938,147.03672790527344,5665200,1.20001220703125,-0.1100006103515625,1637712000.0
2021-11-23,147.8300018310547,149.5,147.6699981689453,149.44000244140625,147.80819702148438,7912800,1.8300018310546875,1.6100006103515625,1637625600.0
2021-11-22,146.97000122070312,148.94000244140625,146.8300018310547,147.8000030517578,146.1861114501953,6625400,2.1100006103515625,0.8300018310546875,1637539200.0
2021-11-19,147.9499969482422,148.22999572753906,146.7899932861328,146.82000732421875,145.21681213378906,6274300,1.44000244140625,-1.1299896240234375,1637280000.0
2021-11-18,147.0399932861328,148.0800018310547,146.50999450683594,147.1199951171875,145.51353454589844,5509300,1.57000732421875,0.0800018310546875,1637193600.0
2021-11-17,146.97000122070312,147.77999877929688,146.4199981689453,147.10000610351562,145.49375915527344,4900200,1.3600006103515625,0.1300048828125,1637107200.0
2021-11-16,147.38999938964844,148.58999633789062,147.00999450683594,147.19000244140625,145.58277893066406,7603900,1.5800018310546875,-0.1999969482421875,1637020800.0
2021-11-15,147.02999877929688,147.75,146.47000122070312,147.39999389648438,145.79046630859375,5510200,1.279998779296875,0.3699951171875,1636934400.0
2021-11-12,146.74000549316406,147.0800018310547,145.97999572753906,146.55999755859375,144.95965576171875,5687400,1.100006103515625,-0.1800079345703125,1636675200.0
2021-11-11,146.86000061035156,146.97000122070312,146.2100067138672,146.39999389648438,144.8013916015625,4096300,0.7599945068359375,-0.4600067138671875,1636588800.0
2021-11-10,145.74000549316406,147.30999755859375,145.58999633789062,146.82000732421875,145.21681213378906,7334900,1.720001220703125,1.0800018310546875,1636502400.0
2021-11-09,145.02999877929688,145.8300018310547,144.5800018310547,145.38999938964844,143.80242919921875,4873100,1.25,0.3600006103515625,1636416000.0
2021-11-08,145.5,146.10000610351562,144.02000427246094,144.9499969482422,143.36721801757812,5854400,2.0800018310546875,-0.5500030517578125,1636329600.0
2021-11-05,145.44000244140625,146.3699951171875,144.8000030517578,146.0399932861328,144.44532775878906,6062700,1.5699920654296875,0.5999908447265625,1636070400.0
