Date,Open,High,Low,Close,Adj Close,Volume,Spread High-Low,Spread Close-Open,Unix Date
2022-07-08,465.7999877929688,469.1900024414063,460.3500061035156,463.9400024414063,463.9400024414063,639749,8.839996337890682,-1.8599853515625,1657238400.0
2022-07-07,471.0,473.2739868164063,457.8999938964844,464.0559997558594,464.0559997558594,879400,15.373992919921932,-6.944000244140625,1657152000.0
2022-07-06,480.0799865722656,483.4200134277344,468.3599853515625,472.9599914550781,472.9599914550781,778091,15.060028076171875,-7.1199951171875,1657065600.0
2022-07-05,473.5299987792969,481.75,467.3900146484375,479.5499877929688,479.5499877929688,496411,14.3599853515625,6.019989013671932,1656979200.0
2022-07-01,465.4500122070313,483.2000122070313,463.7200012207031,480.9200134277344,480.9200134277344,887800,19.480010986328182,15.470001220703068,1656633600.0
2022-06-30,461.8599853515625,471.5700073242188,457.4400024414063,469.8624877929688,469.8624877929688,713844,14.1300048828125,8.002502441406307,1656547200.0
2022-06-29,454.5299987792969,463.1300048828125,454.3699951171875,463.0700073242188,463.0700073242188,590987,8.760009765625,8.540008544921932,1656460800.0
2022-06-28,468.4100036621094,474.5,457.6199951171875,458.1199951171875,458.1199951171875,499885,16.8800048828125,-10.290008544921875,1656374400.0
2022-06-27,463.1199951171875,467.6939086914063,458.7000122070313,464.0249938964844,464.0249938964844,425138,8.993896484375,0.904998779296875,1656288000.0
2022-06-24,454.7699890136719,464.989990234375,454.3150024414063,463.0199890136719,463.0199890136719,542053,10.674987792968693,8.25,1656028800.0
2022-06-23,446.1600036621094,456.5700073242188,446.510009765625,454.9500122070313,454.9500122070313,545707,10.059997558593807,8.790008544921932,1655942400.0
2022-06-22,435.5199890136719,453.2999877929688,434.0350036621094,448.0050048828125,448.0050048828125,718218,19.264984130859432,12.485015869140625,1655856000.0
2022-06-21,444.0199890136719,447.9259948730469,435.7195129394531,437.4700012207031,437.4700012207031,1687224,12.20648193359375,-6.54998779296875,1655769600.0
2022-06-17,415.0199890136719,440.4400024414063,415.0199890136719,440.2799987792969,440.2799987792969,1644440,25.420013427734432,25.260009765625,1655424000.0
2022-06-16,439.9800109863281,440.7900085449219,407.75,415.239990234375,415.239990234375,1926140,33.040008544921875,-24.740020751953125,1655337600.0
2022-06-15,457.6499938964844,460.2300109863281,429.9100036621094,448.510009765625,448.510009765625,2017891,30.32000732421875,-9.139984130859375,1655251200.0
2022-06-14,456.9200134277344,463.1199951171875,447.93499755859375,452.6799926757813,452.6799926757813,685599,15.18499755859375,-4.240020751953068,1655164800.0
2022-06-13,467.2300109863281,468.2300109863281,452.2300109863281,453.010009765625,453.010009765625,950532,16.0,-14.220001220703125,1655078400.0
2022-06-10,474.3500061035156,480.9849853515625,470.010009765625,476.0750122070313,476.0750122070313,570820,10.9749755859375,1.7250061035156818,1654819200.0
2022-06-09,489.510009765625,492.6400146484375,482.0400085449219,482.260009765625,482.260009765625,976000,10.600006103515625,-7.25,1654732800.0
2022-06-08,485.6400146484375,493.1099853515625,481.739990234375,490.2699890136719,490.2699890136719,606438,11.3699951171875,4.629974365234375,1654646400.0
2022-06-07,480.0799865722656,483.5499877929688,470.2900085449219,483.2799987792969,483.2799987792969,983223,13.259979248046932,3.20001220703125,1654560000.0
2022-06-06,493.1600036621094,498.0,483.6900024414063,484.7799987792969,484.7799987792969,883769,14.309997558593693,-8.3800048828125,1654473600.0
2022-06-03,496.7900085449219,496.7900085449219,491.3699951171875,492.2099914550781,492.2099914550781,551523,5.420013427734375,-4.58001708984375,1654214400.0
2022-06-02,496.6799926757813,498.8699951171875,490.8399963378906,497.8800048828125,497.8800048828125,606880,8.029998779296875,1.2000122070311932,1654128000.0
2022-06-01,508.3299865722656,514.2100219726562,492.0400085449219,495.3800048828125,495.3800048828125,1087400,22.170013427734375,-12.949981689453125,1654041600.0
2022-05-31,507.8599853515625,513.280029296875,501.1600036621094,506.9299926757813,506.9299926757813,1265300,12.120025634765625,-0.9299926757811932,1653955200.0
2022-05-27,503.1900024414063,515.6599731445312,503.1900024414063,509.9400024414063,509.9400024414063,1063300,12.469970703124943,6.75,1653609600.0
2022-05-26,489.1199951171875,508.8599853515625,489.1199951171875,502.8399963378906,502.8399963378906,1145300,19.739990234375,13.720001220703125,1653523200.0
2022-05-25,482.1400146484375,489.9800109863281,476.8500061035156,487.6099853515625,487.6099853515625,877600,13.1300048828125,5.469970703125,1653436800.0
2022-05-24,471.6400146484375,479.6000061035156,468.010009765625,479.0199890136719,479.0199890136719,940300,11.589996337890625,7.379974365234375,1653350400.0
2022-05-23,482.6499938964844,484.0,468.8599853515625,473.6700134277344,473.6700134277344,895300,15.1400146484375,-8.97998046875,1653264000.0
2022-05-20,480.3200073242188,485.7000122070313,468.7900085449219,479.0299987792969,479.0299987792969,1290800,16.910003662109432,-1.2900085449219318,1653004800.0
2022-05-19,469.1499938964844,479.3999938964844,465.8800048828125,474.5700073242188,474.5700073242188,1136500,13.519989013671875,5.420013427734432,1652918400.0
2022-05-18,469.9800109863281,480.8299865722656,463.3200073242188,469.5,469.5,1574400,17.509979248046818,-0.480010986328125,1652832000.0
2022-05-17,468.989990234375,474.1400146484375,457.5,472.1300048828125,472.1300048828125,1183100,16.6400146484375,3.1400146484375,1652745600.0
2022-05-16,469.3699951171875,472.5799865722656,456.0,463.3399963378906,463.3399963378906,1153600,16.579986572265625,-6.029998779296875,1652659200.0
2022-05-13,459.4599914550781,475.8699951171875,458.6900024414063,471.3900146484375,471.3900146484375,1456800,17.179992675781193,11.930023193359375,1652400000.0
2022-05-12,449.3299865722656,466.7699890136719,443.1799926757813,465.260009765625,465.260009765625,1649600,23.589996337890568,15.930023193359375,1652313600.0
2022-05-11,465.9400024414063,476.6499938964844,447.3500061035156,448.3500061035156,448.3500061035156,1679400,29.29998779296875,-17.589996337890682,1652227200.0
2022-05-10,472.9400024414063,481.7900085449219,462.2000122070313,468.2300109863281,468.2300109863281,1979400,19.589996337890568,-4.709991455078182,1652140800.0
2022-05-09,456.2300109863281,478.0299987792969,455.9800109863281,463.6700134277344,463.6700134277344,2426200,22.04998779296875,7.44000244140625,1652054400.0
2022-05-06,454.2099914550781,471.2900085449219,452.3900146484375,459.7699890136719,459.7699890136719,2560800,18.899993896484375,5.55999755859375,1651795200.0
2022-05-05,444.7900085449219,462.9299926757813,444.7900085449219,456.2000122070313,456.2000122070313,2223300,18.139984130859432,11.410003662109432,1651708800.0
2022-05-04,426.510009765625,450.7799987792969,422.4400024414063,448.3399963378906,448.3399963378906,1977800,28.339996337890568,21.829986572265625,1651622400.0
2022-05-03,424.1499938964844,431.239990234375,410.3299865722656,425.6199951171875,425.6199951171875,2136000,20.910003662109375,1.470001220703125,1651536000.0
2022-05-02,431.489990234375,435.9299926757813,419.8299865722656,432.5400085449219,432.5400085449219,1686000,16.100006103515682,1.050018310546875,1651449600.0
2022-04-29,449.8900146484375,457.7000122070313,415.010009765625,428.489990234375,428.489990234375,4820200,42.69000244140631,-21.4000244140625,1651190400.0
