Date,Open,High,Low,Close,Adj Close,Volume,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of NDX,% Return of NDX,Beta,Rate,% YTD of Company,% YTD of NDX,Alpha,Upper Band,Lower Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Net Profit,Income,Expenditure,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open,Next Day High,Next Day Low,Next Day Close,Open GR,High GR,Low GR,Close GR,Next Day Open GR,Next Day High GR,Next Day Low GR,Next Day Close GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Dividend Gr,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2022-05-26,501.739990234375,507.260009765625,499.4100036621094,502.2300109863281,502.2300109863281,2704300,7.850006103515625,0.490020751953125,1653523200.0,0.0,0.8311780358722709,12276.7900390625,,0.6590037051908855,1.07,-88.93933097945181,-79.26632349709058,-37.06739613345553,546.010009765625,51.0,495.010009765625,0.9385739493286565,1.0441828871999292,0.9385739493286565,1.0871712120375234,0.9385739493286565,1.0871712120375234,0.8844951347059103,1.0871712120375234,0.7705832015207078,1.0871712120375234,0.5649403754847536,1.0871712120375234,0.38798955926123685,1.0871712120375234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,,,,,0.0064591215832166295,0.009854496687483984,0.016589980325027173,0.008311780358722617,,,,,-0.28959142303209734,-2.1396025550035485,-0.007554147587750639,-6.272176132392786e-05,5.0,0.0,0.0566633950918609,-0.0010640622843132515,0.0937945071708173,0.05320407826644477,-0.04294153442207224,-0.04174458297753547,0.0083980420518043,0.003363425841397981,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.008991083159748997,0.003650501490931675,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.00810632479982811,0.002469738196456369,0.0,0.0,0.0,0.0,0.0,-1.0,1.0511742062654355,1.0,20.541094488365882,1.0654461491449665,0.9576866392453437,9.46889553248708,1.0654461491449665,0.9198183220155809,6.729599063740556,1.1305884687907237,0.9198183220155809,4.933981420825645,1.2977184008508744,0.9198183220155809,3.1586793143794223
2022-05-25,498.5199890136719,502.30999755859375,491.260009765625,498.0899963378906,498.0899963378906,3161300,11.04998779296875,-0.42999267578125,1653436800.0,0.0,0.1065195718903178,11943.9296875,-2.711297908520049,0.65904504165669,1.06,-88.8473971279325,-78.68850538944011,-37.349540071490175,546.010009765625,51.0,495.010009765625,0.9463751698458951,1.0528619060126718,0.9463751698458951,1.0962075403643055,0.9152763918173016,1.0962075403643055,0.8831938141630262,1.0962075403643055,0.7769881198398693,1.0962075403643055,0.5696360358015571,1.0962075403643055,0.39121444325929383,1.0962075403643055,1.0,1.0083117803587227,1.0,1.0083117803587227,1.0,1.0083117803587227,1.0,1.0083117803587227,1.0,1.0083117803587227,1.0,1.0083117803587227,1.0,1.0083117803587227,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,501.739990234375,507.260009765625,499.4100036621094,502.2300109863281,0.015750077088300132,0.008492633914963374,0.005320685310912891,0.0010651957189031483,0.0064591215832166295,0.009854496687483984,0.016589980325027173,0.008311780358722617,0.17303692568859055,-1.063514530808379,-0.005238582543504982,1.5723223693124345e-05,4.0,0.0,0.055539039425929256,-0.011013769220229138,0.0937945071708173,0.05320407826644477,-0.04294153442207224,-0.04174458297753547,0.008150029501309579,0.0033749651275174425,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.008673154193220393,0.003722456768705088,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.007927481165341683,0.002527199526221619,0.0,0.0,0.0,0.0,0.0,-1.0,1.056663395091861,1.0,18.648077711877864,1.056663395091861,0.9497921752978348,9.390840925332016,1.0925661460736225,0.9122360166102008,5.52696430675789,1.132254306997912,0.9122360166102008,4.694533154427278,1.287020965270475,0.9122360166102008,3.1326414864018277
2022-05-24,490.7900085449219,498.0799865722656,488.6600036621094,497.55999755859375,497.55999755859375,2656600,9.41998291015625,6.769989013671875,1653350400.0,0.0,1.1136423215463154,11769.83984375,-1.4575591811478494,0.6590346795070026,1.06,-88.83551742309854,-78.37328319303941,-37.54622909178484,546.010009765625,51.0,495.010009765625,0.9473832446252912,1.0539834100075527,0.9473832446252912,1.097375215943331,0.9162513403114785,1.097375215943331,0.8841345884328344,1.097375215943331,0.7778157642587613,1.097375215943331,0.5702428096682259,1.097375215943331,0.3916311632094267,1.097375215943331,1.0,1.0093858297504803,1.0,1.0093858297504803,1.0,1.0093858297504803,1.0,1.0093858297504803,1.0,1.0093858297504803,1.0,1.0093858297504803,1.0,1.0093858297504803,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,498.5199890136719,502.30999755859375,491.260009765625,498.0899963378906,0.00925373731914606,0.0047202089482115935,0.00487362494713598,0.01113642321546305,0.015750077088300132,0.008492633914963374,0.005320685310912891,0.0010651957189031483,-0.0031744801506180774,0.16925988003752782,0.011773174828937794,-5.283399279765659e-05,3.0,0.0,0.04391357604274973,-0.012904356525796154,0.0937945071708173,0.05320407826644477,-0.04294153442207224,-0.04174458297753547,0.007916668239007819,0.0034230483349636906,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.008529283725840858,0.003710822096545436,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.007807498717137448,0.002562457330936909,0.0,0.0,0.0,0.0,0.0,-1.0,1.0555390394259292,1.0,19.00535281733977,1.0555390394259292,0.9487815372661644,9.380848485685386,1.0914035876444679,0.9112653406705338,5.521083272492323,1.1310495178935844,0.9112653406705338,4.689537878755194,1.2856514948022102,0.9112653406705338,3.1293081607458726
2022-05-23,486.2900085449219,495.739990234375,486.2900085449219,492.0799865722656,492.0799865722656,2279800,9.449981689453123,5.78997802734375,1653264000.0,0.0,1.307305590001162,12034.2802734375,2.2467631947253874,0.6590695007802599,1.07,-88.7111850201405,-78.84850714953855,-37.1093344099905,546.010009765625,51.0,495.010009765625,0.9579337053846769,1.0657210153234737,0.9579337053846769,1.109596050774236,0.9264551030089224,1.109596050774236,0.8939806853890517,1.109596050774236,0.7864778497932057,1.109596050774236,0.576593274932266,1.109596050774236,0.395992533587291,1.109596050774236,1.0,1.0206267775382731,1.0,1.0206267775382731,1.0,1.0206267775382731,1.0,1.0206267775382731,1.0,1.0206267775382731,1.0,1.0206267775382731,1.0,1.0206267775382731,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,490.7900085449219,498.0799865722656,488.6600036621094,497.55999755859375,0.010199849624632145,0.017006826997109085,0.02957740727488073,0.013073055900011567,0.00925373731914606,0.0047202089482115935,0.00487362494713598,0.01113642321546305,-0.37541449836621094,0.3310275639991301,-0.001650238106035198,-0.00021803721283612763,2.0,0.0,0.03044254307537527,-0.016367142295547844,0.0937945071708173,0.05320407826644477,-0.04294153442207224,-0.04174458297753547,0.00773549197769028,0.003451660582888666,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.008375427195361232,0.0037869510761304897,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.0077084701652402705,0.0026231210134032954,0.0,0.0,0.0,0.0,0.0,-1.0,1.0439135760427498,0.9990863252834414,23.266199932760305,1.0439135760427498,0.9383318763743007,9.27752998537411,1.0793831204040216,0.901228874509995,5.460275335483425,1.118592399526853,0.901228874509995,4.637888390809061,1.271491625940816,0.901228874509995,3.0948426828444378
2022-05-20,481.3800048828125,487.4500122070313,472.3200073242188,485.7300109863281,485.7300109863281,3067763,15.1300048828125,4.350006103515625,1653004800.0,0.0,1.663948308288976,11835.6201171875,-1.6507855204975552,0.6592132337964216,1.03,-88.5636057108639,-78.4934806420139,-37.17067487409478,546.010009765625,51.0,495.010009765625,0.970456826263676,1.1241018619724397,0.970456826263676,1.1241018619724397,0.938566702359409,1.1241018619724397,0.9007885011190658,1.1241018619724397,0.7967595186876731,1.1241018619724397,0.5841311110470263,1.1241018619724397,0.40116936611486487,1.1241018619724397,1.0,1.0339694884540795,1.0,1.0339694884540795,1.0,1.0339694884540795,1.0,1.0339694884540795,1.0,1.0339694884540795,1.0,1.0339694884540795,1.0,1.0339694884540795,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,486.2900085449219,495.739990234375,486.2900085449219,492.0799865722656,0.03674189629886286,0.015520858764648557,0.01902759884437658,0.016639483082889865,0.010199849624632145,0.017006826997109085,0.02957740727488073,0.013073055900011567,-0.08299099785628014,-0.676819549400643,0.006325810572978264,-4.595692971572251e-05,1.0,0.0,0.013577143345474415,-0.013395273793034509,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.0073277416817889565,0.004645524963634871,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.008273603345076016,0.003894006426275722,0.0937945071708173,0.09524638485487015,-0.04294153442207224,-0.04174458297753547,0.007781447012969362,0.0026502712358342263,0.0,0.0,0.0,0.0,0.0,-1.0,1.0304425430753752,0.9861937591419364,22.96596459382751,1.0304425430753752,0.889599095801976,6.50850836401584,1.0654543757904018,0.889599095801976,5.389813995825336,1.1101385050516097,0.889599095801976,4.478012404535857,1.2550838446801116,0.889599095801976,3.0549057294737616
2022-05-19,464.3200073242188,480.0,463.5007019042969,477.7799987792969,477.7799987792969,2192407,16.499298095703125,13.459991455078068,1652918400.0,0.0,1.357714334547433,11875.6298828125,0.3380453683782702,0.6592435306050232,1.05,-88.37331002156057,-78.56593749755872,-36.9370182932411,546.010009765625,51.0,495.010009765625,0.9866047262069655,1.142806335888175,0.9866047262069655,1.142806335888175,0.9541839671254821,1.142806335888175,0.9157771561446982,1.142806335888175,0.8100171852200082,1.142806335888175,0.593850750787483,1.142806335888175,0.4078446169957068,1.142806335888175,1.0,1.0511742062654355,1.0,1.0511742062654355,1.0,1.0511742062654355,1.0,1.0511742062654355,1.0,1.0511742062654355,1.0,1.0511742062654355,1.0,1.0511742062654355,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,481.3800048828125,487.4500122070313,472.3200073242188,485.7300109863281,-0.04903125785971678,-0.01882625378865312,-0.010375103764720906,0.013577143345474415,0.03674189629886286,0.015520858764648557,0.01902759884437658,0.016639483082889865,-0.2086669896503726,-1.7973926280544654,0.00626436996318839,-5.462655254575056e-05,0.0,1.0,-0.04294153442207224,0.044868245741018165,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.007349913850953042,0.004915953929198401,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.008504780144781154,0.0036521914872580568,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.00799901692709615,0.002518904170084837,0.0,0.0,0.0,0.0,0.0,-1.0,1.0135771433454743,0.9700525855550791,22.590077383365823,1.0135771433454743,0.8750389008149945,6.401982681490229,1.0480159324124263,0.8750389008149945,5.3015981432091275,1.0919687101716633,0.8750389008149945,4.40472013830959,1.2345417088013888,0.8750389008149945,3.0049056526999802
2022-05-18,488.260009765625,489.2099914550781,468.3599853515625,471.3800048828125,471.3800048828125,3239300,20.850006103515625,-16.8800048828125,1652832000.0,0.0,-4.294153442207227,11928.3095703125,0.4435948915538557,0.6592795447737181,1.03,-88.21545278508991,-78.66059799474219,-36.707071616370904,546.010009765625,51.0,495.010009765625,1.0,1.1583223813266452,1.0,1.1583223813266452,0.9671390596250983,1.1583223813266452,0.9282107938661857,1.1583223813266452,0.8210149046560379,1.1583223813266452,0.6019135475567422,1.1583223813266452,0.41338198182333763,1.1583223813266452,1.0,1.0654461491449665,1.0,1.0654461491449665,1.0,1.0654461491449665,1.0,1.0654461491449665,1.0,1.0654461491449665,1.0,1.0654461491449665,1.0,1.0654461491449665,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,464.3200073242188,480.0,463.5007019042969,477.7799987792969,-0.011619413429908907,-0.011137632907562372,-0.041149749119962775,-0.04294153442207224,-0.04903125785971678,-0.01882625378865312,-0.010375103764720906,0.013577143345474415,2.330666705666706,10.482986983329527,0.009752537920494929,-0.002973533212307316,3.0,0.0,0.028675879984075666,-0.006720397877890404,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.007007708102948033,0.005272333417364067,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.008371664745118744,0.0036641213443338273,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.00801181262359426,0.002487190074602221,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.9570584655779277,22.2874771118098,1.0,0.8633175151590217,6.3162263706534025,1.0339774720582995,0.8633175151590217,5.230581784540198,1.0773414903254872,0.8633175151590217,4.3457177060752405,1.2180046846030737,0.8633175151590217,2.964654118759827
2022-05-17,494.0,494.7200012207031,488.4599914550781,492.5299987792969,492.5299987792969,2289000,6.260009765625,-1.470001220703125,1652745600.0,0.0,0.6765867197446207,12564.099609375,5.330093382593559,0.6612457810652136,1.06,-88.7214993249675,-79.74045088164303,-36.352542071314026,546.010009765625,51.0,495.010009765625,0.9721235030955333,1.1085822409170503,0.9721235030955333,1.1085822409170503,0.9256086244052765,1.1085822409170503,0.8883519981104419,1.1085822409170503,0.7857592648667163,1.1085822409170503,0.5760664562352227,1.1085822409170503,0.3956307252214063,1.1085822409170503,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,0.9570584655779277,1.0196942566565936,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,488.260009765625,489.2099914550781,468.3599853515625,471.3800048828125,0.01769637270160189,-0.0016950446808235485,0.00890219480105016,0.00676586719744621,-0.011619413429908907,-0.011137632907562372,-0.041149749119962775,-0.04294153442207224,-0.45135777770051067,-1.3858273392819953,-0.010087992868531452,0.0017489422083994553,2.0,0.0,0.02176276878319364,-0.0078083629342362475,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.00651958212411717,0.005612885988190925,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.008213388801510993,0.003877705615904984,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.007991750278600072,0.002469685680072443,0.0,0.0,0.0,0.0,0.0,-1.0,1.0286758799840756,1.0,35.8725130860961,1.0286758799840756,0.9020530575817017,7.328222552578221,1.080370227365288,0.9020530575817017,5.465268813417441,1.1256799130604058,0.9020530575817017,4.540702436032518,1.2726544181055557,0.9020530575817017,3.0976729482974648
2022-05-16,485.4100036621094,495.55999755859375,484.1499938964844,489.2200012207031,489.2200012207031,2338800,11.410003662109377,3.80999755859375,1652659200.0,0.0,0.7869813292650019,12243.580078125,-2.5510744200948343,0.6600913194951504,1.07,-88.64519048721394,-79.21008466969216,-36.72300346841445,546.010009765625,51.0,495.010009765625,0.9787007616169938,1.1160827611365425,0.9787007616169938,1.1160827611365425,0.9318711694348135,1.1160827611365425,0.8943624697542432,1.1160827611365425,0.7910756077019675,1.1160827611365425,0.5799640453750137,1.1160827611365425,0.39830751016748367,1.1160827611365425,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,0.9635337960562197,1.0265933725791307,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,494.0,494.7200012207031,488.4599914550781,492.5299987792969,0.009210346739143746,0.017576997040233574,0.017527997269253668,0.007869813292649935,0.01769637270160189,-0.0016950446808235485,0.00890219480105016,0.00676586719744621,0.019660515880591638,-0.1380062692461715,0.007119339416022186,5.065507684973455e-05,1.0,0.0,0.01378447425184435,-0.013597046119706122,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.006371167847680859,0.005759241468602585,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.00808934334579874,0.004084058372438422,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.007941151752520451,0.0025198336455292576,0.0,0.0,0.0,0.0,0.0,-1.0,1.0217627687831936,1.0,46.950035584270545,1.0217627687831936,0.8959909021277852,7.278973981287166,1.0731097095819664,0.8959909021277852,5.428540032481649,1.1181148961614908,0.8959909021277852,4.510187109017274,1.2641016740548312,0.8959909021277852,3.0768553535893277
2022-05-13,480.9800109863281,487.0,475.80999755859375,485.3999938964844,485.3999938964844,2453400,11.19000244140625,4.41998291015625,1652400000.0,0.0,1.3784474251844259,12387.400390625,1.1746589770500029,0.6600578842123004,1.03,-88.55583025637469,-79.45145994015782,-36.46340808995711,546.010009765625,51.0,495.010009765625,0.9864029538802939,1.1248661240858322,0.9864029538802939,1.1248661240858322,0.9392048215510688,1.1248661240858322,0.9014009354071623,1.1248661240858322,0.7973012250349516,1.1248661240858322,0.584528254128565,1.1248661240858322,0.40144211590556206,1.1248661240858322,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,0.9711166271323404,1.0346724707488004,,,,,,2022,143658,34348,8352,131968,8.74,279321,67831,15426,257375,16.12,531896,134182,32158,485967,33.53,,485.4100036621094,495.55999755859375,484.1499938964844,489.2200012207031,-0.010532802001440812,0.0002258936274179205,0.009312256598822424,0.01378447425184435,0.009210346739143746,0.017576997040233574,0.017527997269253668,0.007869813292649935,-0.27666441121989416,-1.6054755922694617,-0.008372501050267336,-0.00023446258580314696,0.0,2.0,-0.015118803241372868,0.01923563535393942,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.006487421354978769,0.005623142431532894,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.008147544970397835,0.004059989481794676,0.0937945071708173,0.09524638485487015,-0.04092386702814055,-0.04174458297753547,0.008021411133047423,0.0024288735777868143,0.0,0.0,0.0,0.0,0.0,-1.0,1.0137844742518443,0.9715383664391418,23.314112542690946,1.0137844742518443,0.8889946799781977,7.222137110652413,1.0647304795012975,0.8889946799781977,5.386152021705002,1.109384249250086,0.8889946799781977,4.4749699311687525,1.2542311093980354,0.8889946799781977,3.0528301502923547
