Date,Open,High,Low,Close,Adj Close,Volume,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of NDX,% Return of NDX,Beta,Rate,% YTD of Company,% YTD of NDX,Alpha,Upper Band,Lower Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Net Profit,Income,Expenditure,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open,Next Day High,Next Day Low,Next Day Close,Open GR,High GR,Low GR,Close GR,Next Day Open GR,Next Day High GR,Next Day Low GR,Next Day Close GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Dividend Gr,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2022-05-25,147.11000061035156,147.13999938964844,143.5,145.2100067138672,145.2100067138672,8217300,3.6399993896484375,-1.899993896484375,1653436800.0,0.0,-1.6392319236636754,11943.9296875,,1.2821298017597278,1.06,-56.34598412039406,-78.68850538944011,44.84195128520337,164.2100067138672,59.27000045776367,104.94000625610352,0.9705598171089046,1.1253356938692582,0.9705598171089046,1.1269884052753523,0.9705598171089046,1.1269884052753523,0.9705598171089046,1.1308449770781916,0.9092348507321455,1.1308449770781916,0.7935403762083114,1.1308449770781916,0.6728186242753758,1.1308449770781916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,,,,,0.015321976879390693,-0.0054076182138408785,-0.009114813267917856,-0.016392319236636803,,,,,0.16666829688172463,-1.6934270391882786,0.02359468306386317,-0.0008447296116687325,3.0,0.0,0.0475042213800394,-0.017476134564262003,0.049224989468431186,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0014658665890993517,0.006181482788070459,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.003870621231935602,0.0032745266719685986,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0036687421494838906,0.0030705531647924893,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0303331977814532,0.9836076807633632,21.68929766343638,1.0303331977814532,0.888623728410929,6.460955162595168,1.0303331977814532,0.8873205751887698,6.39269337990797,1.0303331977814532,0.884294505674632,6.238880755970265,1.0998258581869882,0.884294505674632,4.512429176807974
2022-05-24,144.88999938964844,147.94000244140625,144.82000732421875,147.6300048828125,147.6300048828125,7205400,3.1199951171875,2.7400054931640625,1653350400.0,0.0,1.7786982259725193,11769.83984375,-1.4575591811478494,1.2832137704297109,1.06,-57.06157468465377,-78.37328319303941,43.80830813909731,164.2100067138672,59.27000045776367,104.94000625610352,0.9546500907486036,1.1068888319269712,0.9546500907486036,1.1085144515600904,0.9546500907486036,1.1085144515600904,0.9546500907486036,1.1123078052067787,0.8943303827978684,1.1123078052067787,0.780532409034344,1.1123078052067787,0.661789566597899,1.1123078052067787,0.9836076807633632,1.0,0.9836076807633632,1.0,0.9836076807633632,1.0,0.9836076807633632,1.0,0.9836076807633632,1.0,0.9836076807633632,1.0,0.9836076807633632,1.0,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,147.11000061035156,147.13999938964844,143.5,145.2100067138672,0.014351743939481017,0.015862099025901907,0.019284948323847605,0.0177869822597251,0.015321976879390693,-0.0054076182138408785,-0.009114813267917856,-0.016392319236636803,-0.12112889152514689,0.23981772361652914,-0.0324710277113533,-0.0009143035888835319,2.0,0.0,0.02919789665056934,-0.02247507547077913,0.049224989468431186,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0010176771244203766,0.006812862516222946,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0037698362142562017,0.003394476489616879,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0036030913416449034,0.003124637350670814,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0475042213800394,0.954422109343217,10.74063712821606,1.0475042213800394,0.9034330920650003,6.568630246543945,1.0475042213800394,0.9021082211356195,6.4992308467403355,1.0475042213800394,0.8990317206432795,6.342854857668825,1.1181550121014,0.8990317206432795,4.5876310901780935
2022-05-23,142.83999633789062,145.6300048828125,142.0800018310547,145.0500030517578,145.0500030517578,7134500,3.5500030517578125,2.2100067138671875,1653264000.0,0.0,2.29918183227944,12034.2802734375,2.2467631947253874,1.2843880910708962,1.07,-56.297829675309174,-78.84850714953855,45.27854916372242,164.2100067138672,59.27000045776367,104.94000625610352,0.971630434976994,1.126577043943944,0.971630434976994,1.1282315784446386,0.971630434976994,1.1282315784446386,0.971630434976994,1.1320924044053453,0.9102378214510272,1.1320924044053453,0.7944157251469782,1.1320924044053453,0.673560805878647,1.1320924044053453,1.0,1.0177869822597252,1.0,1.0177869822597252,1.0,1.0177869822597252,1.0,1.0177869822597252,1.0,1.0177869822597252,1.0,1.0177869822597252,1.0,1.0177869822597252,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,144.88999938964844,147.94000244140625,144.82000732421875,147.6300048828125,0.004854044819085392,0.022395411308129408,0.020792300202133508,0.022991818322794375,0.014351743939481017,0.015862099025901907,0.019284948323847605,0.0177869822597251,0.09096664071951757,-7.138897130504811,-0.014949314214551224,-0.0014638047580619086,1.0,0.0,0.006066596248980654,-0.006030014585117283,0.049224989468431186,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0008011057566667977,0.007131739646620226,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0037925803123295895,0.0033720974309622643,0.061680399409235996,0.10064921988377185,-0.062322212607382695,-0.04095052301175546,0.0035932798256139583,0.003136945548936648,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0291978966505693,0.9350825658689443,10.22559238749263,1.0291978966505693,0.8876445737782651,6.453835980452461,1.0291978966505693,0.8863428564715263,6.3856494138984985,1.0291978966505693,0.8833201213157775,6.232006272654622,1.0986139846462117,0.8833201213157775,4.507457031914949
2022-05-20,142.14999389648438,142.44000244140625,139.18600463867188,141.7899932861328,141.7899932861328,5955207,3.253997802734375,-0.3600006103515625,1653004800.0,0.0,0.606659624898076,11835.6201171875,-1.6507855204975552,1.2862709405938944,1.03,-55.29303731489207,-78.4934806420139,45.965704929811515,164.2100067138672,59.27000045776367,104.94000625610352,0.9939699854148827,1.1541716739222774,0.9939699854148827,1.1541716739222774,0.9939699854148827,1.1541716739222774,0.9939699854148827,1.1581212672920485,0.9311658440723654,1.1581212672920485,0.8126807871723285,1.1581212672920485,0.6890471935567638,1.1581212672920485,1.0,1.0411877556471458,1.0,1.0411877556471458,1.0,1.0411877556471458,1.0,1.0411877556471458,1.0,1.0411877556471458,1.0,1.0411877556471458,1.0,1.0411877556471458,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,142.83999633789062,145.6300048828125,142.0800018310547,145.0500030517578,-0.008786066058499862,-0.0068330479713481175,-0.010197628561433176,0.006066596248980654,0.004854044819085392,0.022395411308129408,0.020792300202133508,0.022991818322794375,0.16214080577217563,-0.854545566639129,-0.008180024434258127,-8.746618596496982e-05,0.0,3.0,-0.02830250908410335,0.10064921988377185,0.049224989468431186,0.06949808533960013,-0.062322212607382695,-0.04095052301175546,0.001106048700415583,0.006124966024514132,0.061680399409235996,0.06949808533960013,-0.062322212607382695,-0.04095052301175546,0.003928074691782305,0.0028369766250672113,0.061680399409235996,0.06949808533960013,-0.062322212607382695,-0.04095052301175546,0.0036731954011727163,0.0028593638105050894,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0060665962489808,0.9140665146296301,9.99577142685031,1.0060665962489808,0.8664222338793428,6.242131461391193,1.0060665962489808,0.8664222338793428,6.242131461391193,1.0060665962489808,0.8634674349243476,6.091941461342341,1.0739225524280347,0.8634674349243476,4.406151594941367
2022-05-19,143.41000366210938,143.4199981689453,140.6199951171875,140.93499755859375,140.93499755859375,5958135,2.8000030517578125,-2.475006103515625,1652918400.0,0.0,-2.8302509084103367,11875.6298828125,0.3380453683782702,1.2863834556484484,1.05,-55.02181822276327,-78.56593749755872,46.34480658003719,164.2100067138672,59.27000045776367,104.94000625610352,1.0,1.161173567469974,1.0,1.161173567469974,1.0,1.161173567469974,1.0,1.1651471214280673,0.9368148512891936,1.1651471214280673,0.8176109933874068,1.1651471214280673,0.693227364676566,1.1651471214280673,1.0,1.0475042213800394,1.0,1.0475042213800394,1.0,1.0475042213800394,1.0,1.0475042213800394,1.0,1.0475042213800394,1.0,1.0475042213800394,1.0,1.0475042213800394,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,142.14999389648438,142.44000244140625,139.18600463867188,141.7899932861328,-0.07280012051552945,-0.0732747269346131,-0.02712050886279789,-0.02830250908410335,-0.008786066058499862,-0.0068330479713481175,-0.010197628561433176,0.006066596248980654,-0.7260271313778595,-0.7429901507180976,0.020505211136472523,-0.0021972123474863696,0.0,2.0,-0.062322212607382695,0.06949808533960013,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0016985576029043218,0.00545438406054625,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.00429646620823986,0.0024290438122060217,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.003823332310755149,0.0027098631057184603,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0,0.908554680214646,9.935496779356905,1.0,0.8611976951721805,6.204491317636785,1.0,0.8611976951721805,6.204491317636785,1.0,0.8582607136979801,6.0552069654787655,1.0674467837736072,0.8582607136979801,4.379582436559632
2022-05-18,154.6699981689453,154.75999450683594,144.5399932861328,145.0399932861328,145.0399932861328,9667100,10.220001220703123,-9.6300048828125,1652832000.0,0.0,-6.232221260738269,11928.3095703125,0.4435948915538557,1.2892161372638231,1.03,-56.29481362109997,-78.66059799474219,45.41359130192573,164.2100067138672,59.27000045776367,104.94000625610352,1.0,1.1283094420284343,1.0,1.1283094420284343,0.987451791576967,1.1283094420284343,0.987451791576967,1.1321705344395325,0.9103006404504583,1.1321705344395325,0.794470550819797,1.1321705344395325,0.6736072908904585,1.1321705344395325,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,0.9716974909158966,1.0178572236387942,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,143.41000366210938,143.4199981689453,140.6199951171875,140.93499755859375,-0.002965298133102512,-0.01269540984474681,-0.05572622741186946,-0.062322212607382695,-0.07280012051552945,-0.0732747269346131,-0.02712050886279789,-0.02830250908410335,1.7771797721128484,20.399430353994305,0.0013404468765651598,-0.011971485340523452,0.0,1.0,-0.002836529494949018,0.002844598281876843,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0018180999312520164,0.0053736032226366515,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.004307870416899207,0.0025212549272876556,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0038112822339946223,0.0027220356729679897,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0,0.9350180366919196,14.38888560905718,1.0,0.8862816907764556,7.7936587065696425,1.012707666875558,0.8862816907764556,7.099365897378445,1.012707666875558,0.8832591642168448,6.909954994217073,1.0985381703182746,0.8832591642168448,4.507145976502988
2022-05-17,155.1300048828125,156.75,153.07000732421875,154.67999267578125,154.67999267578125,6509100,3.67999267578125,-0.45001220703125,1652745600.0,0.0,-0.2836529494949058,12564.099609375,5.330093382593559,1.3048369739694716,1.06,-59.018617538651064,-79.74045088164303,45.35279828512095,164.2100067138672,59.27000045776367,104.94000625610352,0.9826093398630062,1.0579907010954208,0.9707137380799337,1.0579907010954208,0.9259116110827664,1.0579907010954208,0.9259116110827664,1.0616111616843777,0.8535686903996682,1.0616111616843777,0.7362943158936454,1.0616111616843777,0.6316265940937001,1.0616111616843777,0.9111391532969758,1.0,0.9111391532969758,1.0,0.9111391532969758,1.0,0.9111391532969758,1.0,0.9111391532969758,1.0,0.9111391532969758,1.0,0.9111391532969758,1.0,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,154.6699981689453,154.75999450683594,144.5399932861328,145.0399932861328,0.010816469987005124,0.005452252320676923,0.006840811374547621,-0.002836529494949018,-0.002965298133102512,-0.01269540984474681,-0.05572622741186946,-0.062322212607382695,-0.04909630003469703,-1.2727356798046867,0.0181703506001411,3.944446802155043e-05,2.0,0.0,0.020593391084285557,-0.009669933259518251,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0016302508455151728,0.005441548389170632,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.004184413584778272,0.0026782565161642775,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0037699969311122683,0.0027386541442397986,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.017698447828125,0.9971634705050509,49.41869183481453,1.017698447828125,0.9451878915047376,13.26587877495096,1.0800166970911989,0.9451878915047376,7.571221151691687,1.0800166970911989,0.9419644744629248,7.369221162241086,1.1715518753760379,0.9419644744629248,4.806710830845127
2022-05-16,153.47000122070312,155.89999389648438,152.02999877929688,155.1199951171875,155.1199951171875,5971000,3.8699951171875,1.649993896484375,1652659200.0,0.0,0.9764353910151735,12243.580078125,-2.5510744200948343,1.30478550739925,1.07,-59.13486243874646,-79.21008466969216,44.54342857105258,164.2100067138672,59.27000045776367,104.94000625610352,0.9798221394884725,1.054989679266382,0.9679602799307176,1.054989679266382,0.9232852354882144,1.054989679266382,0.9232852354882144,1.058599870312093,0.8511475176333846,1.058599870312093,0.7222150741731412,1.058599870312093,0.6298349666297592,1.058599870312093,0.908554680214646,1.0,0.908554680214646,1.0,0.908554680214646,1.0,0.908554680214646,1.0,0.908554680214646,1.0,0.908554680214646,1.0,0.908554680214646,1.0,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,155.1300048828125,156.75,153.07000732421875,154.67999267578125,0.005833001566180972,0.014115645802731138,0.01070336810231362,0.009764353910151733,0.010816469987005124,0.005452252320676923,0.006840811374547621,-0.002836529494949018,0.16918367723257915,0.5865428349252462,-0.012008427247803488,0.0015295595756488454,1.0,0.0,0.010724321107395107,-0.010610530372560004,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0014667194502032545,0.005604020030084209,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.004105484121147476,0.0028305920866887376,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0037458204442084356,0.002762529322480953,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0205933910842855,0.9968510668257689,42.850885179565,1.0205933910842855,0.9478765713569628,13.30361487092177,1.0830889107321426,0.9478765713569628,7.592758234371499,1.0830889107321426,0.944643984988571,7.390183636097968,1.1748844698278622,0.944643984988571,4.820383992216028
2022-05-13,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,153.6199951171875,5675200,3.30999755859375,1.0399932861328125,1652400000.0,0.0,1.0724321107395074,12387.400390625,1.1746589770500029,1.3027928081844051,1.03,-58.73584077301135,-79.45145994015782,45.08482642920757,164.2100067138672,59.27000045776367,104.94000625610352,0.98938946962744,1.0652909718662964,0.9442130429773016,1.0652909718662964,0.9323005192875391,1.0652909718662964,0.9323005192875391,1.068936414095061,0.8594584232253041,1.068936414095061,0.7292670377566143,1.068936414095061,0.6359848981489208,1.068936414095061,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,0.9174261296589866,1.0097643539101517,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,153.47000122070312,155.89999389648438,152.02999877929688,155.1199951171875,-0.006122996451576256,0.000781167350502658,0.0036028373935203697,0.010724321107395107,0.005833001566180972,0.014115645802731138,0.01070336810231362,0.009764353910151733,-0.11260017426947974,-1.6797347162660816,0.01229391288046235,-0.00020666359700642254,0.0,4.0,-0.004062611327618628,0.026383277596606785,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0015660484962534726,0.00525967972015219,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.004083148314679493,0.002758529106563709,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0037555415080285114,0.002691823528015289,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.010724321107395,0.9847435584435096,38.309278193600434,1.010724321107395,0.93871066817368,13.174969803009622,1.0726155132512385,0.93871066817368,7.519336768989469,1.0726155132512385,0.9355093406997261,7.318721053561316,1.1635234154169822,0.9355093406997261,4.773771200726049
2022-05-12,153.52000427246094,153.61000061035156,149.8800048828125,151.99000549316406,151.99000549316406,9600800,3.7299957275390634,-1.529998779296875,1652313600.0,0.0,-0.4062611327618648,11945.5,-3.567337590536246,1.3030621036858756,0.96,-58.293310679234445,-78.6913069219319,44.537288879787475,164.2100067138672,59.27000045776367,104.94000625610352,1.0,1.0767154943213995,0.9543390868439807,1.0767154943213995,0.9422988094249699,1.0767154943213995,0.9422988094249699,1.0804000314432038,0.8686755313344277,1.0804000314432038,0.737087931642555,1.0804000314432038,0.6428054044161238,1.0804000314432038,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,0.9272649020657643,1.0205933910842855,,,,,,2022,39284,19128,6874,30721,2.75,77138,38807,13866,59410,5.4799999999999995,149608,75608,27313,115183,10.71,,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,-0.0033110076665434974,-0.014688860652896107,-0.016212675561199912,-0.004062611327618628,-0.006122996451576256,0.000781167350502658,0.0036028373935203697,0.010724321107395107,0.05070663480219408,0.07746531844704012,0.002916330605691444,-3.759721517923971e-05,0.0,3.0,-0.01408355042532681,0.022213481266564476,0.049224989468431186,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0016257742626701345,0.005111443166173837,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.004132779999876913,0.0026641251269124084,0.061680399409235996,0.056884028104281184,-0.03958389948127703,-0.04095052301175546,0.0038013302107456097,0.002623841399902302,0.0,0.0,0.0,0.0,0.0,0.04942528735632188,1.0,0.9742949070074619,37.90279643377639,1.0,0.9287504501179771,13.035176385757229,1.0612344937698073,0.9287504501179771,7.439552617820599,1.0612344937698073,0.9255830904264182,7.241065541534209,1.1511778148785157,0.9255830904264182,4.723118956409093
