Date,Open,High,Low,Close,Adj Close,Volume,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of NDX,% Return of NDX,Beta,Rate,% YTD of Company,% YTD of NDX,Alpha,Upper Band,Lower Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Net Profit,Income,Expenditure,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open,Next Day High,Next Day Low,Next Day Close,Open GR,High GR,Low GR,Close GR,Next Day Open GR,Next Day High GR,Next Day Low GR,Next Day Close GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Dividend Gr,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2022-05-25,109.9499969482422,111.52999877929688,109.5500030517578,111.1999969482422,111.1999969482422,6706400,1.9799957275390767,1.25,1653436800.0,0.0,1.5710573059638744,11943.9296875,,0.3178904850108944,1.06,-53.44424291498866,-78.68850538944011,-29.15295185784562,111.1999969482422,22.670000076293945,88.52999687194826,0.8212230413758816,1.0,0.8212230413758816,1.0,0.7889389007606478,1.0,0.6169064780285094,1.0,0.47158273440526316,1.0,0.2573741153298279,1.0,0.2038669127558128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,,,,,0.01852709640148412,0.014093429487657523,0.030573846723386876,0.015710573059638817,,,,,-0.46195772735282664,-0.18300995806343082,0.02226970186718342,-0.0001533528558320726,2.0,0.0,0.04246816660093318,-0.004201741868489396,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.013940302909486802,0.0028215972800401425,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01757403691983524,0.0008052215708409838,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.0542543128462027,0.015692435085301323,0.004556096875148592,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0643184664566978,1.0,16.547634374542287,1.217695984667691,1.0,5.593561987495924,1.2675252786189903,1.0,4.737964521192784,1.620991245213973,1.0,2.610328660358864,2.120518685361012,1.0,1.8924438414677724
2022-05-24,107.9499969482422,109.9800033569336,106.3000030517578,109.4800033569336,109.4800033569336,6857500,3.680000305175796,1.530006408691392,1653350400.0,0.0,0.4219470996438046,11769.83984375,-1.4575591811478494,0.3179392419016211,1.06,-52.71282529195778,-78.37328319303941,-28.517867451806044,109.4800033569336,22.670000076293945,86.81000328063965,0.8341249259656762,1.0,0.8341249259656762,1.0,0.8013335830006391,1.0,0.6265984323225408,1.0,0.4789915694078013,1.0,0.2614176101723771,1.0,0.20706977878310603,1.0,1.0,1.0157105730596387,1.0,1.0157105730596387,1.0,1.0157105730596387,1.0,1.0157105730596387,1.0,1.0157105730596387,1.0,1.0157105730596387,1.0,1.0157105730596387,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,109.9499969482422,111.52999877929688,109.5500030517578,111.1999969482422,0.018012033348022906,0.005026071920167935,0.005010933398059588,0.004219470996438006,0.01852709640148412,0.014093429487657523,0.030573846723386876,0.015710573059638817,0.005463558212642938,-0.48657429453601914,0.012197485398026493,5.669176907218677e-06,1.0,0.0,0.03808798445875866,-0.03669051663151374,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.014675126907737134,0.002888244220362415,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.017560741720664755,0.0008175877189123136,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.0542543128462027,0.015579436532127261,0.00475813103654359,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0478560474669834,1.0,21.89600067138672,1.1988611883792926,1.0,6.02863333036448,1.2479197443035437,1.0,5.033563372732579,1.5959184517800569,1.0,2.678081954020586,2.087719416933256,1.0,1.9193547383933127
2022-05-23,106.04000091552734,109.43000030517578,105.7699966430664,109.0199966430664,109.0199966430664,8646900,3.660003662109375,2.9799957275390625,1653264000.0,0.0,3.8087984458758717,12034.2802734375,2.2467631947253874,0.3179374394580314,1.07,-52.513298429773705,-78.84850714953855,-28.174212901341047,109.0199966430664,22.670000076293945,86.34999656677246,0.8376444918981943,1.0,0.8376444918981943,1.0,0.804714786812582,1.0,0.6292423462341393,1.0,0.48101266044245583,1.0,0.26252065419645754,1.0,0.20794350370892017,1.0,1.0,1.0199963343634393,1.0,1.0199963343634393,1.0,1.0199963343634393,1.0,1.0199963343634393,1.0,1.0199963343634393,1.0,1.0199963343634393,1.0,1.0199963343634393,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,107.9499969482422,109.9800033569336,106.3000030517578,109.4800033569336,0.00865598483671418,0.01748021571429659,0.035032724494872866,0.03808798445875866,0.018012033348022906,0.005026071920167935,0.005010933398059588,0.004219470996438006,-0.3171635736307658,-28.090719933420083,0.0661260629808389,-0.0009647494080725532,0.0,1.0,-0.010458877217353365,0.0105694214990706,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.015571564551657573,0.0027192063494892735,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01753097175700138,0.0009704824543011448,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.0542543128462027,0.015518522058379246,0.0048217738713791656,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0434532268401915,1.0,24.01325063102244,1.1938238831295722,1.0,6.1593229062049835,1.2426763076653888,1.0,5.120715407368227,1.5892128144025177,1.0,2.6971796531853007,2.078947358849469,1.0,1.926829276514793
2022-05-20,105.12999725341795,107.5500030517578,102.19000244140624,105.0199966430664,105.0199966430664,6714504,5.3600006103515625,-0.1100006103515482,1653004800.0,0.0,-1.045887721735339,11835.6201171875,-1.6507855204975552,0.3182444656178586,1.03,-50.70462567836922,-78.4934806420139,-26.426718077379384,107.69000244140624,22.670000076293945,85.02000236511229,0.8695486822875776,1.0254237848379908,0.8695486822875776,1.0254237848379908,0.8353647511064329,1.0254237848379908,0.653208918938298,1.0254237848379908,0.49933346317785426,1.0254237848379908,0.27251953679359536,1.0254237848379908,0.21586365264648535,1.0254237848379908,1.0,1.058845938894665,1.0,1.058845938894665,1.0,1.058845938894665,1.0,1.058845938894665,1.0,1.058845938894665,1.0,1.058845938894665,1.0,1.058845938894665,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,106.04000091552734,109.43000030517578,105.7699966430664,109.0199966430664,0.03240690722797272,0.011378660480882758,0.0035353098681942144,-0.010458877217353365,0.00865598483671418,0.01748021571429659,0.035032724494872866,0.03808798445875866,0.1884716494060531,-1.025581564524339,-0.018718966032625798,-8.02305204986916e-05,1.0,0.0,0.015792437246077696,-0.015546913588855503,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01612287442803364,0.0025970655595523645,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.017377854737302932,0.001176764165282942,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.015823252162218464,0.004674778607684268,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.020503283508617,0.981311903730754,25.552354256968098,1.1500218680905083,0.9752065582894515,6.415392731989255,1.1970818719314038,0.9752065582894515,5.261523119245229,1.5309037752046675,0.9752065582894515,2.686620260539211,2.002669706203561,0.9752065582894515,1.900814287638649
2022-05-19,101.83000183105467,106.33999633789062,101.83000183105467,106.12999725341795,106.12999725341795,4509865,4.509994506835952,4.299995422363281,1652918400.0,0.0,1.5792437246077595,11875.6298828125,0.3380453683782702,0.3182700005856647,1.05,-51.22019994578262,-78.56593749755872,-26.93083547180636,107.69000244140624,22.670000076293945,85.02000236511229,0.8604541793850204,1.0146990033766163,0.8604541793850204,1.0146990033766163,0.8266277737429059,1.0146990033766163,0.6463770870578422,1.0146990033766163,0.49411099579596124,1.0146990033766163,0.26966928841894117,1.0146990033766163,0.21360596120776634,1.0146990033766163,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,0.9895411227826466,1.0477715992276724,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,105.12999725341795,107.5500030517578,102.19000244140624,105.0199966430664,-0.054678790595078734,-0.016281241083012682,-0.009050216872737063,0.015792437246077696,0.03240690722797272,0.011378660480882758,0.0035353098681942144,-0.010458877217353365,-0.15543116109748567,-2.327159956013215,0.031007454526361233,0.00016450692606214296,0.0,1.0,-0.023733819527244147,0.02431080785339821,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01679622694473406,0.001932299455996249,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.017456400086197144,0.0010955362604870885,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.016022379916932776,0.004526786353253047,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0655622377443463,0.9916838028633398,14.303237660839397,1.1621769339475057,0.9855139274526706,6.483199721855723,1.2097343348047433,0.9855139274526706,5.317134374819636,1.547084542479324,0.9855139274526706,2.715016282480793,2.023836766451846,0.9855139274526706,1.9209047950361575
2022-05-18,107.72000122070312,108.0999984741211,102.76000213623048,104.4800033569336,104.4800033569336,8955200,5.339996337890611,-3.2399978637695312,1652832000.0,0.0,-2.373381952724418,11928.3095703125,0.4435948915538557,0.3182176515779849,1.03,-50.44984801455018,-78.66059799474219,-26.12089306781805,107.69000244140624,22.670000076293945,85.02000236511229,0.8740428480160837,1.0307235737110991,0.8740428480160837,1.0307235737110991,0.8396822409856056,1.0307235737110991,0.6565849566425057,1.0307235737110991,0.501914212689666,1.0307235737110991,0.27392802373349173,1.0307235737110991,0.2169793199455281,1.0307235737110991,1.0,1.0643184664566978,1.0,1.0643184664566978,1.0,1.0643184664566978,1.0,1.0643184664566978,1.0,1.0643184664566978,1.0,1.0643184664566978,1.0,1.0643184664566978,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,101.83000183105467,106.33999633789062,101.83000183105467,106.12999725341795,0.005976833943822768,-0.0018467642844028369,-0.02790650812403126,-0.023733819527244147,-0.054678790595078734,-0.016281241083012682,-0.009050216872737063,0.015792437246077696,1.0617714896738275,52.995295613490256,-0.03138268942429128,-0.00025415167809093555,6.0,0.0,0.1010288066166631,-0.014202921797277814,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01549756385505101,0.0022801202766006183,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01705957635267948,0.001017237187664128,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.01579504801678676,0.004517742004600581,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0549273262431218,0.9762661804727558,13.09273926004394,1.1441086695804628,0.9701922275819505,6.38240597600074,1.1909266996360623,0.9701922275819505,5.234469346153983,1.523032152782744,0.9701922275819505,2.6728061589447285,1.9923723511258706,0.9701922275819505,1.8910406541753122
2022-05-17,107.08000183105467,108.3000030517578,105.70999908447266,107.0199966430664,107.0199966430664,6577500,2.590003967285142,-0.060005187988267,1652745600.0,0.0,1.440755111911285,12564.099609375,5.330093382593559,0.3182985476880137,1.06,-51.62586237932037,-79.74045088164303,-26.967196211156704,107.69000244140624,22.670000076293945,85.02000236511229,0.8532984728021914,1.0062605664301638,0.8532984728021914,1.0062605664301638,0.8197533742178212,1.0062605664301638,0.6410016877772491,1.0062605664301638,0.49000187134753054,1.0062605664301638,0.26742666545474636,1.0062605664301638,0.2118295719247968,1.0062605664301638,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,0.9762661804727558,1.0390581240543013,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,107.72000122070312,108.0999984741211,102.76000213623048,104.4800033569336,0.038804811107356126,0.01129897054108917,0.029910363533515744,0.014407551119112856,0.005976833943822768,-0.0018467642844028369,-0.02790650812403126,-0.023733819527244147,-0.41797623742006607,-1.0247955509877176,0.019785729186629835,-7.405342418107876e-05,5.0,0.0,0.08539098057973651,-0.02454972832123815,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01528845292009139,0.002093032694596975,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01650002854768751,0.001242062477035911,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.015541710201281046,0.00494243716956524,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.092040782072106,1.0,11.864749054572183,1.1719228756100404,0.9937783844075556,6.537567421325675,1.2198790897983964,0.9937783844075556,5.3617235246428345,1.5600582948035926,0.9937783844075556,2.737784235904213,2.040808532526515,0.9937783844075556,1.9370133801619325
2022-05-16,103.08000183105467,107.08999633789062,102.63999938964844,105.5,105.5,7990600,4.449996948242188,2.4199981689453267,1652659200.0,0.46,2.51675857129936,12243.580078125,-2.5510744200948343,0.3183221205310316,1.07,-50.92890951870742,-79.21008466969216,-26.443982730240254,107.69000244140624,22.670000076293945,85.02000236511229,0.8655924141689499,1.020758316980154,0.8655924141689499,1.020758316980154,0.8315640128619298,1.020758316980154,0.6502369523613374,1.020758316980154,0.4970615983574311,1.020758316980154,0.2712796288078995,1.020758316980154,0.2148815173108431,1.020758316980154,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,0.9903317853737782,1.0540284070923431,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,107.08000183105467,108.3000030517578,105.70999908447266,107.0199966430664,0.022314786860462215,0.031596174322666,0.01926516882024692,0.02516758571299362,0.038804811107356126,0.01129897054108917,0.029910363533515744,0.014407551119112856,0.430866905115864,0.16345963393610277,0.051904375494912836,0.0013395145632718712,4.0,0.0,0.05874492688418171,-0.032164076087842934,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.014884972535075284,0.0022096332190598695,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.016552645161781676,0.0013596044497206838,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.015175552590350553,0.005365285851776718,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0853909805797366,1.0,12.710838699951672,1.15527814665531,0.9796638277299899,6.444714862496155,1.2025532424838552,0.9796638277299899,5.285571384723708,1.5379009088433027,0.9796638277299899,2.6988997005038455,2.0118230885358237,0.9796638277299899,1.9095021306032118
2022-05-13,100.83000183105467,103.80999755859376,100.6999969482422,102.91000366210938,102.45000457763672,6548200,3.1100006103515625,2.0800018310547017,1652400000.0,0.46,3.3232984324274906,12387.400390625,1.1746589770500029,0.3178962938158551,1.03,-49.69390864298943,-79.45145994015782,-25.139150807124047,107.69000244140624,22.670000076293945,85.02000236511229,0.8873772854450641,1.046448339415003,0.8873772854450641,1.046448339415003,0.8524924714314733,1.046448339415003,0.6666018465936471,1.046448339415003,0.5095714387387293,1.046448339415003,0.2781070821181114,1.046448339415003,0.22028956631590185,1.046448339415003,1.0,1.08055575737177,1.0,1.08055575737177,1.0,1.08055575737177,1.0,1.08055575737177,1.0,1.08055575737177,1.0,1.08055575737177,1.0,1.08055575737177,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,103.08000183105467,107.08999633789062,102.63999938964844,105.5,0.024174758319837265,0.0416415186031366,0.05478156133515297,0.03323298432427501,0.022314786860462215,0.031596174322666,0.01926516882024692,0.02516758571299362,-0.2577568500633658,0.8086948445264489,0.06324839360024961,-0.0006909893347303276,3.0,0.0,0.02469137449826118,-0.005622465533864976,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.014598435590144364,0.002428230245598595,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.016729135801944208,0.0013288484760836119,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.015054860146979359,0.005484751448422228,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.0587449268841818,0.9556133469130745,9.810290731417842,1.1269163820194585,0.9556133469130745,6.286498863514028,1.1730308870890527,0.9556133469130745,5.15581204320623,1.5001458593462142,0.9556133469130745,2.632642446090205,1.9624333782818748,0.9556133469130745,1.8626243720680777
2022-05-12,98.4499969482422,99.66000366210938,95.47000122070312,99.5999984741211,99.15479278564452,7244400,4.19000244140625,1.150001525878892,1652313600.0,0.46,0.5654256395568602,11945.5,-3.567337590536246,0.318116108654141,0.96,-48.02208709750635,-78.6913069219319,-23.64372329028473,107.69000244140624,22.670000076293945,85.02000236511229,0.9168674808619776,1.0812249406749455,0.9168674808619776,1.0812249406749455,0.880823340371118,1.0812249406749455,0.6887550153120265,1.0812249406749455,0.5265060183744318,1.0812249406749455,0.28734941041861245,1.0812249406749455,0.22761044602007954,1.0812249406749455,1.0,1.116465849918011,1.0,1.116465849918011,1.0,1.116465849918011,1.0,1.116465849918011,1.0,1.116465849918011,1.0,1.116465849918011,1.0,1.116465849918011,,,,,,2022,21827,14528,4470,14602,3.33,38435,23074,4680,30000,3.35,59782,35447,3471,51094,2.23,,100.83000183105467,103.80999755859376,100.6999969482422,102.91000366210938,-0.012636667814659205,-0.031392708200016044,-0.033704470933165906,0.005654256395568696,0.024174758319837265,0.0416415186031366,0.05478156133515297,0.03323298432427501,0.024451391946034746,-2.7164248787264356,0.014605592110092939,4.979173236721203e-06,2.0,0.0,0.018930082562295978,-0.010500816901388921,0.11751963027571133,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.014293965084131189,0.002685015422674696,0.19222010302022158,0.12428820096420123,-0.09740927899849952,-0.04746774770078729,0.01687213625505801,0.001183173158675521,0.19222010302022158,0.13161127363587274,-0.09740927899849952,-0.06934718010118814,0.014955150674480276,0.005562288048521245,0.0,0.0,0.0,0.0,0.0,0.21052631578947373,1.024691374498261,0.924876926512404,9.494751793888659,1.090670157763548,0.924876926512404,6.084299435741825,1.1353014323833304,0.924876926512404,4.989980112353928,1.4518950537833402,0.924876926512404,2.547965934142075,1.899313521785494,0.924876926512404,1.8027147800418093
